@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Variance_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Difference_of_Gaussian_1.0_8.0 numeric
@attribute Difference_of_Gaussian_2.0_8.0 numeric
@attribute Difference_of_Gaussian_4.0_8.0 numeric
@attribute Mean_8.0 numeric
@attribute Variance_8.0 numeric
@attribute class {Spot,NotSpot}

@data
5945,6397.40332,5349.714355,2194218,6515.344238,117.940918,6578.272949,6201787,5723.621582,-673.781738,-791.722656,6680.754883,6792646.5,5321.363281,-1076.040039,-1193.980957,-402.258301,5688.673828,8920948,NotSpot
7763,6299.441406,6027.571289,10859277,6483.792969,184.351563,5896.424316,7321160,5704.512695,-594.928711,-779.280273,6774.206055,7590476.5,5300.760254,-998.681152,-1183.032715,-403.752441,5578.89502,8811514,NotSpot
3425,6296.131836,6947.856934,14005123,6487.496582,191.364746,6394.272949,6424680.5,5679.338867,-616.792969,-808.157715,6715.661621,7699149,5280.057129,-1016.074707,-1207.439453,-399.281738,5539.823242,8670657,NotSpot
5227,6535.002441,5387.143066,2726812.25,6524.556641,-10.445801,6608.696777,6733294,5647.59668,-887.405762,-876.959961,6616.64209,7596862,5259.608398,-1275.394043,-1264.948242,-387.988281,5507.373047,8572701,NotSpot
8403,7039.87207,7100.143066,9202087,6555.118652,-484.753418,7146.09082,7857902.5,5609.317871,-1430.554199,-945.800781,6627.653809,8169474.5,5239.3125,-1800.55957,-1315.806152,-370.005371,5479.010254,8445834,NotSpot
6116,7320.627441,7197.714355,10267570,6523.172852,-797.45459,7408.848633,8637981,5566.018555,-1754.608887,-957.154297,6480.015625,7901480.5,5219.130859,-2101.496582,-1304.041992,-346.887695,5418.710449,8270852.5,NotSpot
8312,7351.236816,8117,6108351,6395.044922,-956.191895,7689.45459,13140357,5520.724121,-1830.512695,-874.320801,6303.533203,8142437.5,5198.672363,-2152.564453,-1196.372559,-322.051758,5440.316406,8266392,NotSpot
9936,7019.658691,7546.856934,5117436.5,6188.350098,-831.308594,6895.818359,9955742,5476.518555,-1543.140137,-711.831543,6193.681152,8099362.5,5177.908203,-1841.750488,-1010.441895,-298.610352,5435.486816,8350224,NotSpot
5256,6380.970215,6273.285645,5717317.5,5957.585449,-423.384766,6886.969727,10083526,5437.901367,-943.068848,-519.684082,5943.054688,7555827,5156.498535,-1224.47168,-801.086914,-281.402832,5402.658691,8232794,NotSpot
5853,6004.986328,5757.714355,3513206.75,5759.990723,-244.995605,5911.121094,4134090.25,5407.04248,-597.943848,-352.948242,5617.288086,6299216.5,5134.243652,-870.742676,-625.74707,-272.798828,5400.879395,8105742,NotSpot
5596,6280.797852,6182.856934,14381548,6252.975098,-27.822754,6431.666504,11681563,5619.373535,-661.424316,-633.601563,6499.22168,8107453,5180.294434,-1100.503418,-1072.680664,-439.079102,5570.030762,9050482,NotSpot
6062,6311.269043,6955.856934,2452895.25,6452.169434,140.900391,6356.242188,5521551,5736.806641,-574.462402,-715.362793,6701.563965,8193906,5235.769043,-1075.5,-1216.400391,-501.037598,5677.306152,9337675,NotSpot
5418,6545.888672,5524.428711,816025.8125,6643.180664,97.291992,6507.484863,5666427,5835.241699,-710.646973,-807.938965,6835.0625,8650149,5285.491211,-1260.397461,-1357.689453,-549.750488,5770.606445,9462527,NotSpot
6090,6907.550293,6983.571289,5768071,6800.174805,-107.375488,6977.939453,8561459,5911.78125,-995.769043,-888.393555,6872.754883,7372977,5328.92627,-1578.624023,-1471.248535,-582.85498,5839.364746,9473091,NotSpot
5154,6995.335449,5960.571289,3783631.5,6892.435059,-102.900391,7230,8798380,5965.187012,-1030.148438,-927.248047,7063.424316,7851180,5365.79834,-1629.537109,-1526.636719,-599.388672,5895.040527,9494966,NotSpot
4434,6892.768066,5937.428711,2085364.25,6920.664551,27.896484,7039.727051,7200865,5995.689453,-897.078613,-924.975098,7043.486328,7774169,5396.041016,-1496.727051,-1524.623535,-599.648438,5922.178711,9544706,NotSpot
8141,7104.817871,7751.571289,6561577,6910.292969,-194.524902,7222.666504,6175542,6005.529297,-1099.288574,-904.763672,7022.361816,8058404,5419.554199,-1685.263672,-1490.73877,-585.975098,5941.683105,9683997,NotSpot
10395,7256.502441,7511.714355,4208233,6885.01123,-371.491211,7289.272949,8332292,5998.035156,-1258.467285,-886.976074,6948.945313,7751999,5436.679688,-1819.822754,-1448.331543,-561.355469,5875.163574,9473296,NotSpot
6875,7021.494141,6396.428711,7648105.5,6847.97998,-173.51416,7644.151367,9746414,5977.944336,-1043.549805,-870.035645,7037.563965,7866913.5,5447.491211,-1574.00293,-1400.48877,-530.453125,5892.128906,9348327,NotSpot
9337,6900.374023,6499.714355,5223109,6803.825684,-96.54834,6802.333496,9868913,5949.826172,-950.547852,-853.999512,6934.179199,7171247.5,5452.51416,-1447.859863,-1351.311523,-497.312012,5867.457031,9392574,NotSpot
8233,7017.096191,8213.428711,8699668,6762.708008,-254.388184,6795.63623,7865095.5,5918.532715,-1098.563477,-844.175293,7026.77832,8209003.5,5452.473145,-1564.623047,-1310.234863,-466.05957,5822.668945,9260648,NotSpot
6873,7116.285645,8239.286133,8020290,6727.858398,-388.427246,6832.54541,6985049,5887.88623,-1228.399414,-839.972168,6828.132324,8203741.5,5447.744141,-1668.541504,-1280.114258,-440.14209,5770.533203,9200316,NotSpot
7504,7007.047363,7134.428711,360334.4375,6688.687988,-318.359375,7139.90918,6675453.5,5859.692871,-1147.354492,-828.995117,6655.964844,7825295,5439.195801,-1567.851563,-1249.492188,-420.49707,5747.432617,8925607,NotSpot
6783,6736.567383,6906,5577965.5,6636.730469,-99.836914,6272.939453,5140995,5836.063477,-900.503906,-800.666992,6775.758789,7627865,5427.286621,-1309.280762,-1209.443848,-408.776855,5727.511719,8853133,NotSpot
8665,6484.491699,5258.714355,5697251.5,6589.749023,105.257324,6606.394043,6811819,5816.536621,-667.955078,-773.212402,6765.599121,7422272.5,5412.663086,-1071.828613,-1177.085938,-403.873535,5707.351563,8779036,NotSpot
3912,6674.420898,7593,8028069.5,6574.564941,-99.855957,6403.727051,6355148.5,5800.601074,-873.819824,-773.963867,6632.848145,6807299.5,5396.072754,-1278.348145,-1178.492188,-404.52832,5711.679688,8907584,NotSpot
5838,7144.765137,6730.143066,6331127.5,6592.942383,-551.822754,7574.727051,8701182,5787.902344,-1356.862793,-805.040039,6508.972656,7016067,5377.654785,-1767.110352,-1215.287598,-410.247559,5680.272461,8798170,NotSpot
9172,7350.977539,6818.714355,10463023,6614.948242,-736.029297,7448.818359,7835493,5777.097656,-1573.879883,-837.850586,6593.984375,6709062.5,5358.259766,-1992.717773,-1256.688477,-418.837891,5725.585449,8909460,NotSpot
7392,7124.075195,7382,2974492,6612.119141,-511.956055,7205.696777,8498399,5766.616699,-1357.458496,-845.502441,6634.844238,6756546.5,5338.138184,-1785.937012,-1273.980957,-428.478516,5754.210938,8967174,NotSpot
4381,6746.880859,6660.428711,5696909.5,6589.393066,-157.487793,6823.09082,6148811.5,5754.364258,-992.516602,-835.028809,6666.700195,7253034.5,5317.344238,-1429.536621,-1272.048828,-437.02002,5723.410156,8939888,NotSpot
4031,6501.774414,5479,1988965,6578.179199,76.404785,6646.969727,8958299,5738.331055,-763.443359,-839.848145,6656.361816,7359046.5,5296.36084,-1205.413574,-1281.818359,-441.970215,5641.966309,8846808,NotSpot
6129,6495.484863,4970.428711,1596532.125,6607.269043,111.78418,6536.121094,8520046,5716.257813,-779.227051,-891.01123,6769.754883,6869534,5275.154297,-1220.330566,-1332.114746,-441.103516,5560.731934,8703939,NotSpot
5315,6766.803711,6537.856934,6038134,6669.599609,-97.204102,6635.303223,8155185,5687.320313,-1079.483398,-982.279297,6762.945313,7206625.5,5254.098633,-1512.705078,-1415.500977,-433.22168,5552.654297,8642060,NotSpot
2586,7118.649902,6244.856934,4007493.75,6715.527344,-403.122559,7478.424316,8397425,5650.907715,-1467.742188,-1064.619629,6850.67334,8039391,5233.12207,-1885.527832,-1482.405273,-417.785645,5517.701172,8477751,NotSpot
5445,7342.273926,7686.428711,13763958,6680.99707,-661.276855,7565.181641,7782308,5608.032715,-1734.241211,-1072.964355,6758.120605,8157409,5212.230957,-2130.042969,-1468.766113,-395.801758,5474.650391,8343821.5,NotSpot
9935,7428.60791,7644,4799689.5,6530.836914,-897.770996,7068.90918,12248439,5561.153809,-1867.454102,-969.683105,6584.505859,8510422,5191.089844,-2237.518066,-1339.74707,-370.063965,5453.186035,8226922.5,NotSpot
10383,7139.995605,9389.142578,26217876,6289.620605,-850.375,6625.818359,9690953,5513.405762,-1626.589844,-776.214844,6390.474609,8311959,5169.70166,-1970.293945,-1119.918945,-343.704102,5428.614746,8085569.5,NotSpot
8045,6391.143555,6539.285645,5336423.5,6023.092773,-368.050781,6364.90918,11338479,5469.317871,-921.825684,-553.774902,5967.645996,7079922.5,5147.794434,-1243.349121,-875.29834,-321.523438,5419.465332,8042635.5,NotSpot
4570,5922.382324,6159,5573608,5798.089844,-124.29248,6316.211914,6862846.5,5431.666504,-490.71582,-366.42334,5663.486328,5969952.5,5125.234375,-797.147949,-672.855469,-306.432129,5390.018555,7969596.5,NotSpot
2535,5662.041992,4673.285645,2569357.75,6061.818359,399.776367,5732.727051,6794624,5546.749023,-115.292969,-515.069336,6340.264648,7616656,5148.483887,-513.558105,-913.334473,-398.265137,5469.017578,8994219,NotSpot
7210,6065.106445,5607.143066,5260944,6288.589355,223.48291,5995.788086,4395818,5668.141602,-396.964844,-620.447754,6512.700195,7927000.5,5206.004395,-859.102051,-1082.584961,-462.137207,5603.089355,9225564,NotSpot
4559,6519.689453,6101.285645,2553329.5,6510.564941,-9.124512,6490.90918,6330927.5,5771.433105,-748.256348,-739.131836,6494.019531,7501127.5,5257.784668,-1261.904785,-1252.780273,-513.648438,5714.682617,9377821,NotSpot
7949,7023.042969,7462.571289,15215884,6689.122559,-333.92041,7047.060547,8786952,5853.327148,-1169.71582,-835.79541,6692.848145,7047836.5,5303.269043,-1719.773926,-1385.853516,-550.058105,5777.688965,9311927,NotSpot
9749,6974.265137,7459.714355,7666434,6794.056152,-180.208984,6891.696777,8181898,5912.588379,-1061.676758,-881.467773,6954.112793,7507710.5,5342.150879,-1632.114258,-1451.905273,-570.4375,5815.368652,9309386,NotSpot
4185,6616.411133,6501.143066,10705279,6836.185059,219.773926,6223.878906,6451587.5,5949.168457,-667.242676,-887.016602,7015.112793,8750214,5374.333984,-1242.077148,-1461.851074,-574.834473,5839.180176,9333007,NotSpot
9935,6766.354004,6165.856934,4794408,6849.532715,83.178711,6951.36377,6614206,5965.387207,-800.966797,-884.145508,7243.432129,8645256,5399.699219,-1366.654785,-1449.833496,-565.687988,5864.78125,9466342,NotSpot
4156,6991.625977,8009.428711,8891148,6855.155273,-136.470703,6318.030273,8723532,5964.432617,-1027.193359,-890.722656,6961.754883,7732566.5,5418.55127,-1573.074707,-1436.604004,-545.881348,5856.091309,9463398,NotSpot
4891,6984.070313,6196.143066,16091590,6848.070801,-135.999512,7505.36377,11779171,5950.94043,-1033.129883,-897.130371,6799.482422,7609275,5430.94873,-1553.121582,-1417.12207,-519.991699,5860.182129,9342474,NotSpot
3738,7072.900879,8026.143066,11689146,6826.518555,-246.382324,6674.36377,9750767,5929.472168,-1143.428711,-897.046387,6907.25293,7407019.5,5437.412109,-1635.48877,-1389.106445,-492.060059,5837.447266,9263263,NotSpot
12928,7261.250488,7184.428711,15122263,6802.144531,-459.105957,7278.696777,7498877,5904.76123,-1356.489258,-897.383301,7002.898926,8226985.5,5438.657227,-1822.593262,-1363.487305,-466.104004,5822.936523,9341600,NotSpot
11816,7440.434082,8051.428711,12221220,6782.554688,-657.879395,7037.36377,7756450.5,5880.279297,-1560.154785,-902.275391,6823.541016,7879048,5435.044434,-2005.389648,-1347.510254,-445.234863,5756.980469,9178667,NotSpot
7308,7460.727051,8156,8340434.5,6757.680176,-703.046875,7806.818359,7200187,5857.584473,-1603.142578,-900.095703,6703.980469,7613080,5427.422363,-2033.304688,-1330.257813,-430.162109,5757.84375,9097363,NotSpot
7883,7199.051758,6755.856934,1105494,6712.964355,-486.087402,7572.394043,7776070.5,5838.57373,-1360.478027,-874.390625,6717.085449,7204060.5,5416.242676,-1782.809082,-1296.72168,-422.331055,5721.723633,8840567,NotSpot
4608,6862.243652,7313.571289,2087906.5,6660.271973,-201.97168,7060.151367,8441335,5822.638672,-1039.60498,-837.633301,6855.922363,7471811.5,5402.171875,-1460.071777,-1258.100098,-420.466797,5702.754395,8775108,NotSpot
8508,6951.874023,5780.143066,7071598,6626.223633,-325.650391,7085.242188,6470535.5,5809.345215,-1142.528809,-816.878418,6729.906738,7055908,5385.949219,-1565.924805,-1240.274414,-423.395996,5714.045898,8864677,NotSpot
8027,7169.384766,7218.714355,2455966,6621.918457,-547.466309,7252.151367,9294836,5798.538086,-1370.84668,-823.380371,6558.708008,7142389.5,5367.72168,-1801.663086,-1254.196777,-430.816406,5691.797363,8785718,NotSpot
4342,7158.882324,7722,4266056,6629.648926,-529.233398,7374.303223,6279568,5789.235352,-1369.646973,-840.413574,6550.322754,6719861.5,5348.34375,-1810.538574,-1281.305176,-440.891602,5710.451172,8808374,NotSpot
7512,5993.807617,5384.571289,3695636.25,6032.367676,38.560059,5982.424316,12318240,5487.196777,-506.61084,-545.170898,6168.011719,7231718.5,5133.186035,-860.621582,-899.181641,-354.010742,5418.821289,7994222.5,NotSpot
3502,5645.874512,5960.143066,13499000,5803.293457,157.418945,5422.878906,6526057,5444.486816,-201.387695,-358.806641,5757.89502,6170347.5,5110.5,-535.374512,-692.793457,-333.986816,5392.65918,7871912.5,NotSpot
5572,5663.169434,6791.856934,6068619.5,5864.594238,201.424805,5400.060547,6464600.5,5469.091309,-194.078125,-395.50293,6080.019531,6829517,5115.453613,-547.71582,-749.140625,-353.637695,5413.979492,8856532,NotSpot
9113,6040.956055,6357.571289,2842091,6114.597656,73.641602,5674.666504,3686608.5,5593.463379,-447.492676,-521.134277,6214.318848,7365585.5,5174.694824,-866.26123,-939.902832,-418.768555,5521.90332,9032821,NotSpot
4376,6503.479004,6125.428711,4050076.25,6367.113281,-136.365723,6744,8142070,5700.871094,-802.60791,-666.242188,6372.478516,7574405.5,5228.216797,-1275.262207,-1138.896484,-472.654297,5614.328613,9074975,NotSpot
6673,7095.177734,8236.428711,10212540,6573.124512,-522.053223,7248.757813,8623355,5787.584961,-1307.592773,-785.539551,6616.050781,7114762.5,5275.441895,-1819.73584,-1297.682617,-512.143066,5682.272949,9012713,NotSpot
10512,7022.456055,7144,6320715.5,6699.429199,-323.026855,6835.848633,10192611,5852.310059,-1170.145996,-847.119141,6753.416504,7384098,5316.027344,-1706.428711,-1383.401855,-536.282715,5742.348145,9078878,NotSpot
4205,6505.194336,5856.856934,10117646,6759.024414,253.830078,6390.939453,6635943,5894.70459,-610.489746,-864.319824,6951.042969,8016895,5349.844238,-1155.350098,-1409.180176,-544.860352,5772.416504,9181060,NotSpot
6439,6594.729004,7139.428711,4533614.5,6789.543945,194.814941,6899.90918,10064425,5917.083008,-677.645996,-872.460938,7092.303711,8493716,5376.753906,-1217.975098,-1412.790039,-540.329102,5798.388184,9353722,NotSpot
7903,7044.316895,7293,15854228,6810.555664,-233.76123,6862.424316,9040721,5922.474121,-1121.842773,-888.081543,6928.801758,7383140,5397.023438,-1647.293457,-1413.532227,-525.450684,5790.474609,9109736,NotSpot
13950,7383.694336,7834.285645,17454452,6813.777832,-569.916504,7412.151367,10131671,5915.350098,-1468.344238,-898.427734,6850.346191,7531936.5,5410.702148,-1972.992188,-1403.075684,-504.647949,5820.544434,9277725,NotSpot
5228,7299.149414,7461.143066,13756426,6794.687988,-504.461426,7464.666504,11775328,5900.253906,-1398.895508,-894.434082,6903.665527,7669186,5418.300781,-1880.848633,-1376.387207,-481.953125,5848.082031,9329773,NotSpot
5652,7036.695313,6855,12409442,6769.91748,-266.777832,7431.424316,8987886,5881.740234,-1154.955078,-888.177246,6766.980469,7772605,5420.524902,-1616.17041,-1349.392578,-461.215332,5827.175293,9338679,NotSpot
2804,7173.04834,7384.571289,12289941,6755.343262,-417.705078,7039.211914,8876514,5862.929688,-1310.118652,-892.413574,6777.867676,7403061.5,5417.724121,-1755.324219,-1337.619141,-445.205566,5776.884277,9190923,NotSpot
11546,7588.561523,7846.856934,8235820.5,6744.897461,-843.664063,7514.666504,7186453,5845.153809,-1743.407715,-899.743652,6782.268555,7187158,5410.730957,-2177.830566,-1334.166504,-434.422852,5748.412598,9041454,NotSpot
6482,7429.236816,9041.713867,5358116,6717.230469,-712.006348,6990.424316,5799531.5,5830.087402,-1599.149414,-887.143066,6745.960938,7198302,5399.98877,-2029.248047,-1317.241699,-430.098633,5739.136719,8907328,NotSpot
6431,6891.679688,5571.856934,5778142,6671.738281,-219.941406,7048.848633,6108061,5817.016602,-1074.663086,-854.72168,6690.541016,7567696,5386.202637,-1505.477051,-1285.535645,-430.813965,5722.375,8811186,NotSpot
3428,6883.115723,7151,7504858,6627.248047,-255.867676,6852.242188,5953523,5805.587891,-1077.527832,-821.660156,6756.840332,7438030,5370.096191,-1513.019531,-1257.151855,-435.491699,5697.378906,8719898,NotSpot
7406,7060.625488,8052.714355,5938072,6600.219727,-460.405762,6982.09082,5247152.5,5795.78418,-1264.841309,-804.435547,6733.529297,7252748,5351.828125,-1708.797363,-1248.391602,-443.956055,5718.814941,8783060,NotSpot
11413,5406.070801,4781.714355,10489137,5794.143066,388.072266,5233.54541,6132943,5443.294434,37.223633,-350.848633,6036.552734,6554864.5,5089.817871,-316.25293,-704.325195,-353.476563,5415.538574,7938355,NotSpot
5434,5814.927734,6522.285645,4665608,5929.31543,114.387695,5815.63623,5415200,5515.375,-299.552734,-413.94043,6034.922363,7522780.5,5142.35498,-672.572754,-786.960449,-373.02002,5485.802246,8767061,NotSpot
4645,6174.17627,5622.571289,12592058,6203.428711,29.252441,6295.848633,5717090.5,5626.007324,-548.168945,-577.421387,6219.25293,7853170,5197.302246,-976.874023,-1006.126465,-428.705078,5553.203125,8880820,NotSpot
13488,6818.825684,7364,8890759,6436.306152,-382.519531,6237.666504,7177262,5716.771973,-1102.053711,-719.53418,6435.910645,7049830.5,5245.944824,-1572.880859,-1190.361328,-470.827148,5615.236328,8956771,NotSpot
8639,6912.332031,8633,12381678,6589.744629,-322.587402,6724.878906,8536656,5786.271973,-1126.060059,-803.472656,6682.288086,7039339.5,5287.911621,-1624.42041,-1301.833008,-498.360352,5693.694336,8942957,NotSpot
1799,6524.579102,5415.428711,8983574,6669.713867,145.134766,6681.303223,7610522.5,5833.912109,-690.666992,-835.801758,6786.065918,7824314.5,5323.039551,-1201.539551,-1346.674316,-510.872559,5722.421875,9004462,NotSpot
9428,6608.397949,6485,11206858,6709.902344,101.504395,6522.030273,8223310,5861.940918,-746.457031,-847.961426,6836.046875,8123868.5,5351.165527,-1257.232422,-1358.736816,-510.775391,5740.402832,9144037,NotSpot
5646,7071.837402,7955.714355,8233875,6729.350586,-342.486816,6653.90918,9716737,5873.243652,-1198.59375,-856.106934,6803.16748,7994903.5,5372.523926,-1699.313477,-1356.82666,-500.719727,5773.949707,9005244,NotSpot
13478,7495.760742,9439.142578,15416489,6723.499023,-772.261719,7095.303223,9074881,5872.07666,-1623.684082,-851.422363,6748.179199,7405878.5,5387.147949,-2108.612793,-1336.351074,-484.928711,5789.987793,8958468,NotSpot
5628,7187.169434,7825,8705914,6690.708496,-496.460938,6915,8039745,5862.933594,-1324.23584,-827.774902,6813.050781,7575494,5395.540039,-1791.629395,-1295.168457,-467.393555,5796.236816,9174195,NotSpot
6964,6586.330566,6213,1009700.8125,6654.256348,67.925781,6890.848633,7574348,5850.109375,-736.221191,-804.146973,6764.902832,7038405,5398.400879,-1187.929688,-1255.855469,-451.708496,5765.952637,9072761,NotSpot
5155,6559.924805,5389.428711,5697296.5,6638.514648,78.589844,6673.45459,7080727.5,5836.367188,-723.557617,-802.147461,6708.910645,7227431.5,5396.070313,-1163.854492,-1242.444336,-440.296875,5758.385742,9105146,NotSpot
9084,7040.226074,7494.143066,11072291,6643.483398,-396.742676,7197.424316,7487605.5,5822.8125,-1217.413574,-820.670898,6790.482422,7158490,5389.368652,-1650.857422,-1254.114746,-433.443848,5708.498535,8929406,NotSpot
8354,7098.718262,7320.285645,1096963.25,6643.088379,-455.629883,7091.757813,6442966,5810.891113,-1287.827148,-832.197266,6652.71582,7342644.5,5378.740723,-1719.977539,-1264.347656,-432.150391,5702.930664,8863531,NotSpot
7521,6767.353516,5770.285645,3329744.75,6620.730957,-146.622559,7021.63623,6300318.5,5799.82959,-967.523926,-820.901367,6688.108887,7068957.5,5364.91748,-1402.436035,-1255.813477,-434.912109,5692.054199,8791035,NotSpot
3010,5828.583008,5692.714355,3330364.75,6018.703613,190.120605,5943.121094,5672276,5551.143066,-277.439941,-467.560547,6059.840332,7399199,5165.816406,-662.766602,-852.887207,-385.32666,5526.562988,8730548,NotSpot
5278,6410.099121,6366.571289,17409692,6269.538086,-140.561035,6386.181641,6098075,5644.932617,-765.166504,-624.605469,6366.591309,7279008.5,5215.541504,-1194.557617,-1053.996582,-429.391113,5598.631348,8861785,NotSpot
9231,6677.635742,6278.571289,6329262,6445.228027,-232.407715,6779.211914,11447482,5718.203613,-959.432129,-727.024414,6594.960938,7784102,5258.541504,-1419.094238,-1186.686523,-459.662109,5620.869629,8818211,NotSpot
4900,6608.712891,7209.714355,9173181,6541.230957,-67.481934,6653.151367,7782094,5770.193359,-838.519531,-771.037598,6667.249023,8145084,5294.628418,-1314.084473,-1246.602539,-475.564941,5666.980469,8899854,NotSpot
10362,6677.462891,6991.428711,4763365,6583.526367,-93.936523,6539.666504,8175978.5,5803.041504,-874.421387,-780.484863,6701.953125,7518646,5323.606934,-1353.855957,-1259.919434,-479.43457,5695.993652,8776519,NotSpot
6670,6833.814941,6655.428711,15003876,6592.507324,-241.307617,6931.818359,7628354,5819.513184,-1014.301758,-772.994141,6770.918457,7831127,5345.677246,-1488.137695,-1246.830078,-473.835938,5764.421875,8948647,NotSpot
13168,7000.649414,7948.285645,14358029,6572.964844,-427.68457,6937.969727,8376956.5,5823.623535,-1177.025879,-749.341309,6504.560547,7638526.5,5360.87207,-1639.777344,-1212.092773,-462.751465,5761.322754,8861629,NotSpot
6295,6700.360352,7138.571289,8106063,6529.396973,-170.963379,6651.818359,7482798.5,5819.758789,-880.601563,-709.638184,6779.25293,7558943,5369.675781,-1330.68457,-1159.721191,-450.083008,5778.009766,9032268,NotSpot
7777,6199.361816,5446.856934,5690844.5,6488.421387,289.05957,6073.788086,5188496,5811.878418,-387.483398,-676.542969,6615.416504,7296829,5372.78125,-826.580566,-1115.640137,-439.097168,5741.614258,9017164,NotSpot
2723,6068.228027,5640.285645,6841926,6477.15625,408.928223,6026.90918,6021136,5802.382324,-265.845703,-674.773926,6648.42041,7143880,5370.53125,-697.696777,-1106.625,-431.851074,5700.666016,9040258,NotSpot
1529,6367.861328,5390.714355,8597492,6499.762695,131.901367,6499,6087339,5792.129883,-575.731445,-707.632813,6574.92627,6876572.5,5363.730469,-1004.130859,-1136.032227,-428.399414,5685.298828,8938282,NotSpot
6833,6697.817871,5709,7201088.5,6528.77002,-169.047852,6934.515137,7061619,5782.355469,-915.462402,-746.414551,6646.432129,7127480.5,5352.84375,-1344.974121,-1175.92627,-429.511719,5678.365234,8927164,NotSpot
3645,6797.278809,7788.285645,5057883.5,6534.237305,-263.041504,6623.666504,6075067,5772.258301,-1025.020508,-761.979004,6570.501953,6776702.5,5338.622559,-1458.65625,-1195.614746,-433.635742,5688.89209,8837006,NotSpot
5978,6393.999023,7381.143066,4177070.5,6271.422852,-122.576172,6261.333496,5564337.5,5652.606445,-741.392578,-618.816406,6291.824707,7250116,5228.271973,-1165.727051,-1043.150879,-424.334473,5560.200195,8712830,NotSpot
7059,6371.772461,5146.571289,4017883,6370.272461,-1.5,6160.484863,5144608.5,5707.852539,-663.919922,-662.419922,6391.042969,7608564,5264.984375,-1106.788086,-1105.288086,-442.868164,5616.330078,8603283,NotSpot
6399,6495.141602,7537,2491530.25,6406.518555,-88.623047,6189.818359,5902728.5,5744.396484,-750.745117,-662.12207,6608.739258,7193118.5,5294.467285,-1200.674316,-1112.05127,-449.929199,5705.113281,8817579,NotSpot
5306,6479.068848,6244.143066,6102234.5,6405.444336,-73.624512,6510.333496,6850907.5,5764.919434,-714.149414,-640.524902,6532.945313,7329208.5,5316.890137,-1162.178711,-1088.554199,-448.029297,5735.729004,8976939,NotSpot
3855,6399.046387,6300.285645,10495920,6383.473145,-15.573242,6293.424316,8740743,5773.185059,-625.861328,-610.288086,6398.552734,7432127,5332.276367,-1066.77002,-1051.196777,-440.908691,5740.307129,8908957,NotSpot
5495,6328.086426,6913.428711,11176011,6350.040039,21.953613,5969.878906,5604418,5773.451172,-554.635254,-576.588867,6384.64209,7367877.5,5341.106445,-986.97998,-1008.933594,-432.344727,5755.598633,9012698,NotSpot
7211,6095.422363,5893.856934,1886197.5,6327.217285,231.794922,6118.605957,6353273.5,5769.259766,-326.162598,-557.95752,6520.848145,7651029,5344.061523,-751.36084,-983.155762,-425.198242,5687.42334,8800123,NotSpot
6604,5977.362305,4956.143066,2875063.75,6334.77832,357.416016,5678.878906,5066812,5762.67334,-214.688965,-572.10498,6480.945313,6973947,5341.490723,-635.871582,-993.287598,-421.182617,5654.714355,8817274,NotSpot
3133,6239.044434,6096.285645,13584681,6375.237793,136.193359,6685.848633,5696532.5,5754.290039,-484.754395,-620.947754,6531.805664,6665848.5,5334.192871,-904.851563,-1041.044922,-420.097168,5672.73584,8899555,NotSpot
4254,5975.598633,6034.285645,1415314.625,6189.31543,213.716797,5895.303223,6182501,5650.38623,-325.212402,-538.929199,6324.412598,7411671.5,5234.606934,-740.991699,-954.708496,-415.779297,5583.459961,8714595,NotSpot
7597,6073.600586,5360.285645,4006884,6209.108398,135.507813,6094.424316,6839701,5689.230957,-384.369629,-519.877441,6251.042969,7266637,5264.211426,-809.38916,-944.896973,-425.019531,5664.706543,8767096,NotSpot
6622,6071.949219,6232,2997400.25,6199.914551,127.965332,6151.060547,9532214,5712.360352,-359.588867,-487.554199,6244.883301,6831570.5,5286.594238,-785.35498,-913.320313,-425.766113,5706.758301,8855009,NotSpot
3911,5997.506836,5733.285645,16339324,6189.880859,192.374023,6298.848633,7823364.5,5723.313965,-274.192871,-466.566895,6352.490234,7073901.5,5301.770996,-695.73584,-888.109863,-421.542969,5715.437988,8680225,NotSpot
14110,6203.269043,6612.285645,11751321,6189.884766,-13.384277,5826.696777,6176741.5,5726.17334,-477.095703,-463.711426,6250.949219,7091159,5310.219238,-893.049805,-879.665527,-415.954102,5706.098633,8802908,NotSpot
5116,6175.674805,6938.714355,11991525,6208.76123,33.086426,6217.54541,4991283,5724.024902,-451.649902,-484.736328,6289.71582,7304848,5312.604492,-863.070313,-896.156738,-411.42041,5697.033203,8860653,NotSpot
4537,6109.470215,5778.714355,884135.375,6248.562012,139.091797,6436.696777,7314414.5,5718.623535,-390.84668,-529.938477,6309.957031,6511650.5,5309.294434,-800.175781,-939.267578,-409.329102,5630.168457,8635612,NotSpot
