@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Maximum_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Median_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Maximum_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Median_2.0 numeric
@attribute Variance_2.0 numeric
@attribute class {Spots,'Not Spots'}

@data
1,0.315739,-0.151271,1,0.428571,0,0.285714,0.322354,0.006614,0.029183,2,0.30303,0,0.280303,'Not Spots'
0,0.233328,0.134616,1,0.142857,0,0.142857,0.33112,0.097792,0.031848,1,0.212121,0,0.172348,'Not Spots'
0,0.201355,0.240878,1,0.142857,0,0.142857,0.347656,0.146301,0.036324,1,0.212121,0,0.172348,'Not Spots'
0,0.224678,0.273106,1,0.142857,0,0.142857,0.372459,0.147781,0.038871,2,0.151515,0,0.195076,'Not Spots'
0,0.303428,0.11945,1,0.142857,0,0.142857,0.404924,0.101495,0.040386,3,0.30303,0,0.405303,'Not Spots'
0,0.346735,-0.043134,3,0.714286,0,1.238095,0.443408,0.096673,0.044207,3,0.242424,0,0.376894,'Not Spots'
0,0.279087,0.33806,0,0,0,0,0.486453,0.207365,0.050363,3,0.242424,0,0.376894,'Not Spots'
0,0.282787,0.488697,0,0,0,0,0.535245,0.252458,0.054166,4,0.333333,0,0.666667,'Not Spots'
0,0.411661,0.274001,1,0.428571,0,0.285714,0.591412,0.179752,0.052559,3,0.363636,0,0.488636,'Not Spots'
1,0.54647,0.076419,3,0.571429,0,1.285714,0.655405,0.108935,0.0485,3,0.484848,0,0.632576,'Not Spots'
0,0.582251,0.2871,1,0.428571,0,0.285714,0.727815,0.145564,0.044779,3,0.515152,0,0.570076,'Not Spots'
0,0.632892,0.39359,1,0.428571,0,0.285714,0.80881,0.175917,0.036936,3,0.69697,1,0.655303,'Not Spots'
1,0.814293,0.080917,1,0.571429,1,0.285714,0.895205,0.080912,0.019371,3,0.818182,1,0.778409,'Not Spots'
1,1.048702,-0.338533,3,1.714286,2,0.571429,0.97754,-0.071162,-0.00257,3,1,1,0.75,'Not Spots'
3,1.194001,-0.526855,3,1.428571,1,0.952381,1.044077,-0.149923,-0.015185,3,1.060606,1,0.746212,'Not Spots'
2,1.20188,-0.342036,3,1.428571,1,0.952381,1.092282,-0.109597,-0.013128,3,1.090909,1,0.960227,'Not Spots'
0,1.06106,0.682355,1,0.142857,0,0.142857,1.287806,0.226746,0.019886,5,1.090909,1,1.897727,'Not Spots'
1,1.089171,0.334988,4,1,0,2.333333,1.244174,0.155003,0.015156,4,1.121212,1,1.609848,'Not Spots'
0,1.106525,0.269964,2,0.857143,1,0.809524,1.205228,0.098702,0.006508,4,1.090909,1,1.335227,'Not Spots'
2,1.093693,0.221154,2,0.857143,1,0.809524,1.172904,0.07921,-0.00575,3,1.121212,1,0.984848,'Not Spots'
0,1.13373,0.288619,2,0.714286,0,0.904762,1.149173,0.015443,-0.024443,4,1.151515,1,1.382576,'Not Spots'
1,1.28856,-0.203732,4,1.428571,1,2.285714,1.130375,-0.158184,-0.045889,4,1.363636,1,1.613636,'Not Spots'
0,1.271007,-0.10026,4,1.428571,1,1.952381,1.109402,-0.161604,-0.060579,4,1.333333,1,1.729167,'Not Spots'
2,1.136916,0.270014,2,0.428571,0,0.619048,1.080359,-0.056557,-0.065193,4,1.242424,1,1.126894,'Not Spots'
1,1.129808,0.005559,2,1.142857,1,0.809524,1.040825,-0.088982,-0.063657,5,1,1,1.375,'Not Spots'
1,1.0997,-0.103006,5,1.428571,1,3.619048,0.991009,-0.108691,-0.058355,5,1.151515,1,1.382576,'Not Spots'
0,0.977209,0.181048,2,0.571429,0,0.619048,0.930929,-0.04628,-0.050098,5,1,1,1.375,'Not Spots'
0,0.904842,0.15148,2,0.571429,0,0.619048,0.861746,-0.043097,-0.042268,3,0.969697,1,0.780303,'Not Spots'
0,0.87078,-0.01404,2,0.857143,1,0.809524,0.782195,-0.088585,-0.034535,5,0.969697,1,1.280303,'Not Spots'
0,0.765616,0.028164,2,0.571429,0,0.619048,0.691608,-0.074008,-0.020545,5,0.848485,1,1.132576,'Not Spots'
1,0.572478,0.109584,1,0.285714,0,0.238095,0.592348,0.019869,0.003239,5,0.545455,0,0.943182,'Not Spots'
0,0.360909,0.27659,1,0.285714,0,0.238095,0.494263,0.133354,0.029377,1,0.333333,0,0.229167,'Not Spots'
0,0.266523,0.238883,1,0.142857,0,0.142857,0.411938,0.145415,0.045302,1,0.272727,0,0.204545,'Not Spots'
1,0.298233,-0.084447,1,0.428571,0,0.285714,0.355019,0.056787,0.046248,1,0.212121,0,0.172348,'Not Spots'
0,0.3229,-0.114442,1,0.428571,0,0.285714,0.325408,0.002509,0.037131,1,0.30303,0,0.217803,'Not Spots'
0,0.324394,-0.039517,1,0.285714,0,0.238095,0.318508,-0.005886,0.025979,2,0.363636,0,0.301136,'Not Spots'
0,0.305199,0.087903,1,0.142857,0,0.142857,0.326526,0.021326,0.018816,2,0.30303,0,0.280303,'Not Spots'
0,0.311218,0.101749,1,0.285714,0,0.238095,0.34314,0.031922,0.018284,2,0.363636,0,0.363636,'Not Spots'
1,0.350418,-0.119276,1,0.428571,0,0.285714,0.364659,0.014241,0.024185,2,0.30303,0,0.280303,'Not Spots'
1,0.320802,0.032711,1,0.285714,0,0.238095,0.392414,0.071612,0.033081,2,0.272727,0,0.267045,'Not Spots'
0,0.307463,0.170674,1,0.285714,0,0.238095,0.429247,0.121783,0.040284,3,0.393939,0,0.621212,'Not Spots'
1,0.344244,0.114073,1,0.285714,0,0.238095,0.476718,0.132475,0.04317,3,0.30303,0,0.467803,'Not Spots'
0,0.369679,0.287042,1,0.142857,0,0.142857,0.532785,0.163106,0.042244,4,0.424242,0,0.876894,'Not Spots'
0,0.460047,0.165856,4,0.714286,0,2.238095,0.594313,0.134266,0.038851,4,0.363636,0,0.676136,'Not Spots'
1,0.577771,0.070573,1,0.285714,0,0.238095,0.658032,0.080261,0.03544,4,0.606061,0,0.933712,'Not Spots'
0,0.687246,-0.069351,2,0.857143,1,0.47619,0.722378,0.035132,0.0361,3,0.575758,0,0.626894,'Not Spots'
1,0.715818,-0.004395,2,0.571429,0,0.619048,0.790008,0.07419,0.040368,3,0.878788,1,0.797348,'Not Spots'
0,0.715431,0.185842,3,0.857143,1,1.142857,0.865752,0.150321,0.037931,3,0.606061,0,0.558712,'Not Spots'
1,0.828499,0.261841,2,0.714286,1,0.571429,0.949983,0.121484,0.018662,3,0.727273,1,0.579545,'Not Spots'
2,1.087726,-0.053796,2,0.857143,1,0.47619,1.032468,-0.055258,-0.01,4,1.121212,1,0.984848,'Not Spots'
1,1.278947,-0.376953,3,1.714286,2,0.571429,1.097742,-0.181204,-0.026971,4,1.30303,1,0.905303,'Not Spots'
2,1.233131,-0.103884,2,1.142857,1,0.47619,1.141401,-0.09173,-0.023356,4,1.242424,1,1.001894,'Not Spots'
0,0.900778,0.685436,2,0.571429,0,0.619048,1.22757,0.326792,0.050881,5,0.878788,1,1.359848,'Not Spots'
2,0.972567,0.275754,2,1,1,0.666667,1.18694,0.214373,0.040781,5,0.969697,1,1.717803,'Not Spots'
1,1.010342,0.302075,2,0.714286,1,0.571429,1.158505,0.148163,0.019827,4,0.909091,1,0.960227,'Not Spots'
1,1.036683,0.27557,2,1.142857,1,0.47619,1.13755,0.100867,-0.004558,3,0.939394,1,0.808712,'Not Spots'
0,1.111768,0.264914,3,1,1,1.333333,1.120303,0.008535,-0.029694,5,1.30303,1,1.780303,'Not Spots'
1,1.246128,-0.122902,4,1.142857,1,2.142857,1.101393,-0.144735,-0.051264,5,1.30303,1,2.217803,'Not Spots'
2,1.257765,-0.235016,3,1,1,1.333333,1.075731,-0.182034,-0.06388,5,1.212121,1,1.922348,'Not Spots'
0,1.154327,0.056215,2,1.285714,2,0.904762,1.04008,-0.114247,-0.06759,4,1.151515,1,1.195076,'Not Spots'
0,1.079023,0.173414,2,0.857143,1,0.809524,0.992214,-0.086809,-0.064602,5,1.272727,1,1.579545,'Not Spots'
0,0.970641,0.29889,1,0.285714,0,0.238095,0.931186,-0.039455,-0.053693,5,1,0,1.6875,'Not Spots'
1,0.847845,0.259747,2,0.571429,0,0.619048,0.857757,0.009912,-0.035316,5,0.939394,0,1.558712,'Not Spots'
0,0.750682,0.133767,2,0.714286,1,0.571429,0.776764,0.026082,-0.016381,3,0.69697,0,0.717803,'Not Spots'
1,0.637671,0.176525,1,0.428571,0,0.285714,0.691937,0.054265,-0.001805,2,0.636364,0,0.551136,'Not Spots'
0,0.511443,0.345884,1,0.142857,0,0.142857,0.605208,0.093765,0.011396,2,0.515152,0,0.382576,'Not Spots'
0,0.412674,0.196616,1,0.428571,0,0.285714,0.518009,0.105335,0.027644,1,0.454545,0,0.255682,'Not Spots'
0,0.293911,0.160787,1,0.285714,0,0.238095,0.436256,0.142344,0.044032,1,0.212121,0,0.172348,'Not Spots'
0,0.212631,0.247769,0,0,0,0,0.37037,0.157739,0.052201,1,0.242424,0,0.189394,'Not Spots'
0,0.249145,0.03123,1,0.285714,0,0.238095,0.327646,0.078501,0.048609,1,0.272727,0,0.204545,'Not Spots'
1,0.317902,-0.195243,1,0.428571,0,0.285714,0.309967,-0.007935,0.036734,1,0.30303,0,0.217803,'Not Spots'
1,0.348663,-0.173313,1,0.428571,0,0.285714,0.314067,-0.034595,0.022187,2,0.30303,0,0.280303,'Not Spots'
0,0.359586,0.014377,2,0.428571,0,0.619048,0.333034,-0.026552,0.009601,2,0.393939,0,0.308712,'Not Spots'
0,0.426958,-0.083989,1,0.285714,0,0.238095,0.359747,-0.067211,0.003558,2,0.484848,0,0.382576,'Not Spots'
1,0.490123,-0.392768,2,0.857143,1,0.47619,0.388919,-0.101204,0.007774,2,0.424242,0,0.314394,'Not Spots'
0,0.393564,-0.002965,1,0.428571,0,0.285714,0.422059,0.028495,0.019634,2,0.393939,0,0.371212,'Not Spots'
0,0.309698,0.361429,1,0.142857,0,0.142857,0.464912,0.155214,0.029901,2,0.272727,0,0.267045,'Not Spots'
0,0.371215,0.367348,1,0.142857,0,0.142857,0.522129,0.150914,0.030849,4,0.333333,0,0.666667,'Not Spots'
0,0.552972,-0.020612,4,0.857143,0,2.476191,0.591549,0.038578,0.023593,4,0.575758,0,0.939394,'Not Spots'
4,0.737753,-0.55421,4,1.142857,1,2.142857,0.666389,-0.071364,0.014838,4,0.575758,0,1.001894,'Not Spots'
1,0.781775,-0.276225,4,1.142857,1,2.142857,0.739236,-0.042539,0.010918,4,0.606061,0,0.996212,'Not Spots'
2,0.81856,-0.149527,2,0.857143,1,0.809524,0.806848,-0.011713,0.0151,4,1.030303,1,1.405303,'Not Spots'
0,0.844499,-0.113601,3,1.285714,1,1.238095,0.87328,0.028781,0.023433,3,0.757576,1,0.689394,'Not Spots'
3,0.851189,0.009484,3,0.571429,0,1.285714,0.945994,0.094806,0.022808,3,0.848485,1,0.820076,'Not Spots'
0,0.951641,0.246576,3,0.857143,1,1.142857,1.026691,0.07505,0.002783,4,1,1,1.3125,'Not Spots'
1,1.225935,-0.129169,2,1,1,0.666667,1.103776,-0.122159,-0.026085,4,1.30303,1,1.405303,'Not Spots'
1,1.385174,-0.414431,4,1.714286,1,1.904762,1.159913,-0.225261,-0.039107,4,1.454545,1,1.193182,'Not Spots'
0,1.251733,0.077599,2,1.142857,1,0.47619,1.190847,-0.060887,-0.028015,4,1.363636,1,1.051136,'Not Spots'
0,0.934547,0.284805,2,1,1,0.666667,1.178305,0.243758,0.057983,4,0.818182,1,0.965909,'Not Spots'
2,0.989672,-0.047205,4,1.142857,0,2.476191,1.137937,0.148265,0.048616,4,0.909091,1,0.960227,'Not Spots'
0,1.047692,-0.037844,2,1.285714,2,0.904762,1.112684,0.064991,0.02444,4,1.060606,1,1.058712,'Not Spots'
2,1.10436,-0.128826,2,1.285714,2,0.904762,1.094889,-0.009471,-0.003868,3,1.060606,1,0.746212,'Not Spots'
2,1.168268,-0.15629,2,0.857143,1,0.809524,1.077658,-0.090611,-0.029946,5,1.121212,1,1.547348,'Not Spots'
0,1.217895,-0.190072,5,1.428571,1,3.285714,1.05508,-0.162815,-0.049598,5,1.333333,1,1.604167,'Not Spots'
0,1.194872,-0.093568,2,1.142857,2,1.142857,1.023832,-0.171041,-0.061088,5,1.30303,1,1.530303,'Not Spots'
2,1.192987,-0.241111,2,0.857143,1,0.809524,0.982438,-0.210549,-0.0665,3,1.212121,1,1.172348,'Not Spots'
1,1.187003,-0.397719,3,1.428571,1,1.619048,0.928286,-0.258717,-0.065128,4,1.212121,1,1.359848,'Not Spots'
0,1.037211,-0.109089,3,1,1,1.333333,0.858991,-0.17822,-0.051442,4,1.121212,1,1.484848,'Not Spots'
1,0.857805,-0.077065,3,0.857143,1,1.142857,0.775873,-0.081932,-0.025341,4,0.909091,1,1.210227,'Not Spots'
1,0.70219,-0.132058,2,0.714286,1,0.571429,0.686896,-0.015294,0.002779,3,0.69697,0,0.842803,'Not Spots'
1,0.542077,0.01419,1,0.571429,1,0.285714,0.600287,0.05821,0.022774,2,0.484848,0,0.445076,'Not Spots'
0,0.430764,0.113824,1,0.428571,0,0.285714,0.520314,0.08955,0.034338,1,0.454545,0,0.255682,'Not Spots'
0,0.367853,0.00667,1,0.428571,0,0.285714,0.44715,0.079298,0.043208,1,0.363636,0,0.238636,'Not Spots'
1,0.270812,0.045568,1,0.142857,0,0.142857,0.382507,0.111695,0.051468,1,0.272727,0,0.204545,'Not Spots'
0,0.181801,0.21647,1,0.142857,0,0.142857,0.332359,0.150559,0.055222,1,0.121212,0,0.109848,'Not Spots'
0,0.192249,0.135547,1,0.142857,0,0.142857,0.301927,0.109678,0.051571,1,0.212121,0,0.172348,'Not Spots'
0,0.253359,-0.020983,1,0.285714,0,0.238095,0.293777,0.040418,0.041373,1,0.242424,0,0.189394,'Not Spots'
0,0.306686,-0.041425,1,0.285714,0,0.238095,0.30666,-0.000026,0.026997,2,0.393939,0,0.308712,'Not Spots'
0,0.363662,-0.018028,1,0.285714,0,0.238095,0.335153,-0.028509,0.011404,2,0.363636,0,0.301136,'Not Spots'
1,0.451024,-0.139859,1,0.428571,0,0.285714,0.371819,-0.079205,0.000421,2,0.515152,0,0.382576,'Not Spots'
1,0.492572,-0.23253,1,0.714286,1,0.238095,0.410109,-0.082463,0.000627,2,0.393939,0,0.308712,'Not Spots'
0,0.406889,0.158486,1,0.142857,0,0.142857,0.451065,0.044176,0.010754,2,0.484848,0,0.382576,'Not Spots'
0,0.379004,0.307228,2,0.285714,0,0.571429,0.501884,0.12288,0.020084,2,0.363636,0,0.426136,'Not Spots'
0,0.502965,0.150887,2,0.428571,0,0.619048,0.569221,0.066256,0.018637,3,0.545455,0,0.755682,'Not Spots'
2,0.729081,-0.350279,3,1,0,1.666667,0.651504,-0.077578,0.007174,4,0.666667,0,1.354167,'Not Spots'
2,0.871216,-0.507954,4,1.285714,1,2.238095,0.740087,-0.131129,-0.00604,4,0.666667,0,1.291667,'Not Spots'
0,0.871123,-0.017813,3,0.857143,0,1.47619,0.824623,-0.0465,-0.013202,4,1,1,1.4375,'Not Spots'
0,0.924074,-0.026624,4,1.285714,1,2.238095,0.899689,-0.024386,-0.010827,4,0.757576,0,1.064394,'Not Spots'
2,0.970228,-0.059529,2,0.571429,0,0.619048,0.968938,-0.00129,-0.003297,4,0.969697,1,1.030303,'Not Spots'
0,0.97512,0.136495,3,1.285714,2,1.571429,1.040516,0.065395,-0.003727,3,0.878788,1,0.922348,'Not Spots'
0,1.091554,0.198416,3,1,1,1.333333,1.116479,0.024925,-0.021774,4,1.121212,1,1.484848,'Not Spots'
2,1.360322,-0.324186,4,1.714286,2,2.238095,1.184616,-0.175707,-0.045599,4,1.424242,1,1.626894,'Not Spots'
2,1.450761,-0.434135,2,1.428571,1,0.285714,1.227235,-0.223526,-0.050093,4,1.424242,1,1.064394,'Not Spots'
1,1.271904,0.017345,2,1.285714,1,0.571429,1.240592,-0.031312,-0.028201,4,1.212121,1,0.984848,'Not Spots'
1,0.88764,0.432059,1,0.428571,0,0.285714,1.139327,0.251687,0.047898,4,0.848485,1,0.945076,'Not Spots'
0,0.84611,0.542742,2,0.428571,0,0.619048,1.095701,0.249591,0.045316,4,1,1,1,'Not Spots'
0,0.932022,0.240279,2,0.857143,0,1.142857,1.064738,0.132716,0.028709,4,0.909091,1,1.022727,'Not Spots'
2,1.010138,-0.028455,2,1,1,0.666667,1.040928,0.03079,0.005755,4,1,1,1.0625,'Not Spots'
1,1.076955,-0.165903,2,1.428571,2,0.619048,1.017947,-0.059007,-0.017473,5,0.939394,1,1.371212,'Not Spots'
2,1.120689,-0.272205,2,1.142857,1,0.809524,0.989998,-0.130691,-0.036266,5,1.121212,1,1.297348,'Not Spots'
0,1.067391,0.096255,2,0.714286,0,0.904762,0.953859,-0.113533,-0.048712,5,1.333333,1,1.354167,'Not Spots'
1,1.135189,-0.285412,3,1.285714,1,1.238095,0.908017,-0.227172,-0.05621,3,1.212121,1,1.109848,'Not Spots'
3,1.241481,-0.982076,3,1.571429,1,1.285714,0.849486,-0.391995,-0.056137,4,1.212121,1,1.359848,'Not Spots'
2,1.080016,-0.70388,4,1.428571,1,2.619048,0.775438,-0.304578,-0.041033,4,1.090909,1,1.460227,'Not Spots'
0,0.763604,-0.035414,2,0.714286,1,0.571429,0.688145,-0.075459,-0.011336,4,0.848485,0,1.257576,'Not Spots'
0,0.539539,0.170754,2,0.428571,0,0.619048,0.597675,0.058136,0.019862,3,0.515152,0,0.632576,'Not Spots'
0,0.43162,0.125681,1,0.285714,0,0.238095,0.514858,0.083238,0.039693,2,0.515152,0,0.382576,'Not Spots'
0,0.390228,-0.032424,1,0.428571,0,0.285714,0.444948,0.05472,0.046998,1,0.363636,0,0.238636,'Not Spots'
1,0.341145,-0.111952,1,0.285714,0,0.238095,0.386788,0.045643,0.049073,1,0.333333,0,0.229167,'Not Spots'
0,0.245154,0.042073,1,0.428571,0,0.285714,0.338853,0.093699,0.051042,1,0.181818,0,0.153409,'Not Spots'
0,0.170653,0.197724,0,0,0,0,0.303284,0.13263,0.052375,1,0.181818,0,0.153409,'Not Spots'
0,0.172911,0.116866,1,0.142857,0,0.142857,0.283231,0.11032,0.05136,1,0.151515,0,0.132576,'Not Spots'
0,0.188268,0.105778,1,0.142857,0,0.142857,0.281774,0.093506,0.04683,1,0.181818,0,0.153409,'Not Spots'
0,0.207993,0.16617,0,0,0,0,0.299846,0.091853,0.03739,1,0.242424,0,0.189394,'Not Spots'
0,0.275214,0.11752,1,0.285714,0,0.238095,0.3342,0.058986,0.023249,2,0.242424,0,0.251894,'Not Spots'
0,0.36791,0.081505,1,0.142857,0,0.142857,0.378003,0.010093,0.010198,2,0.393939,0,0.308712,'Not Spots'
0,0.416149,0.09449,1,0.285714,0,0.238095,0.424269,0.00812,0.006534,2,0.515152,0,0.445076,'Not Spots'
0,0.409536,0.166916,2,0.428571,0,0.619048,0.473345,0.063808,0.012789,3,0.424242,0,0.501894,'Not Spots'
2,0.47244,-0.009969,2,0.428571,0,0.619048,0.53257,0.06013,0.019477,3,0.393939,0,0.558712,'Not Spots'
0,0.605894,-0.108895,3,1,0,1.666667,0.609389,0.003495,0.016694,3,0.575758,0,0.876894,'Not Spots'
3,0.770368,-0.316858,3,0.714286,0,1.571429,0.703333,-0.067035,0.003265,3,0.69697,0,0.905303,'Not Spots'
0,0.848667,-0.07012,3,1.285714,1,1.904762,0.805449,-0.043218,-0.01473,4,0.969697,0,1.592803,'Not Spots'
0,0.891652,0.319068,4,0.571429,0,2.285714,0.903309,0.011657,-0.029258,5,1.060606,1,1.871212,'Not Spots'
4,1.062431,-0.132252,4,0.857143,0,2.142857,0.988569,-0.073862,-0.033945,4,1.030303,1,1.280303,'Not Spots'
1,1.169731,-0.304664,4,1.857143,2,1.47619,1.063097,-0.106634,-0.030433,4,1.060606,1,1.058712,'Not Spots'
2,1.153102,-0.007474,2,1,1,0.666667,1.135083,-0.018019,-0.031346,4,1.181818,1,1.403409,'Not Spots'
1,1.219846,0.209488,4,1,0,2.333333,1.207368,-0.012478,-0.047392,4,1.272727,1,1.642045,'Not Spots'
0,1.416684,0.017411,3,1.142857,1,1.142857,1.268206,-0.148478,-0.067969,4,1.515152,1,1.632576,'Not Spots'
1,1.467195,-0.031936,2,1.142857,1,0.47619,1.299792,-0.167403,-0.068056,4,1.666667,1,1.416667,'Not Spots'
1,1.299771,0.20719,2,1,1,0.333333,1.297643,-0.002128,-0.038976,4,1.272727,1,1.017045,'Not Spots'
0,0.82668,0.69479,2,0.571429,0,0.619048,1.102757,0.276077,0.032,3,0.787879,1,0.672348,'Not Spots'
0,0.821668,0.476499,2,0.571429,0,0.619048,1.053975,0.232306,0.038043,3,0.848485,1,0.882576,'Not Spots'
2,0.878357,0.020012,2,0.857143,1,0.809524,1.011536,0.133179,0.035717,3,0.727273,0,0.767045,'Not Spots'
1,0.818776,0.268016,2,0.714286,0,0.904762,0.975565,0.156789,0.024859,3,0.818182,1,0.840909,'Not Spots'
0,0.837931,0.313398,2,0.571429,0,0.619048,0.943428,0.105497,0.006628,3,1,1,0.9375,'Not Spots'
2,0.965973,-0.229089,3,1.142857,1,1.47619,0.909777,-0.056196,-0.012927,3,0.787879,0,0.859848,'Not Spots'
0,0.937783,0.036256,2,0.857143,0,1.142857,0.869591,-0.068192,-0.026888,3,1.030303,1,0.842803,'Not Spots'
0,0.931119,-0.018314,2,0.714286,1,0.571429,0.819824,-0.111295,-0.03336,3,1,1,1.0625,'Not Spots'
1,0.973136,-0.470781,3,1.285714,1,1.571429,0.757986,-0.21515,-0.030795,4,1.030303,1,1.155303,'Not Spots'
1,0.821837,-0.327553,2,1,1,0.333333,0.682719,-0.139117,-0.014529,4,0.727273,0,1.204545,'Not Spots'
1,0.527641,0.214164,1,0.285714,0,0.238095,0.59763,0.069988,0.013267,4,0.575758,0,0.814394,'Not Spots'
0,0.356157,0.308315,1,0.285714,0,0.238095,0.513057,0.156899,0.039681,2,0.333333,0,0.291667,'Not Spots'
1,0.345065,-0.025306,1,0.428571,0,0.285714,0.43965,0.094585,0.053394,2,0.333333,0,0.291667,'Not Spots'
1,0.329742,-0.127337,1,0.428571,0,0.285714,0.382174,0.052432,0.054581,1,0.30303,0,0.217803,'Not Spots'
0,0.266868,0.002086,1,0.428571,0,0.285714,0.338875,0.072007,0.050575,1,0.242424,0,0.189394,'Not Spots'
1,0.211426,0.078367,1,0.142857,0,0.142857,0.30685,0.095425,0.046471,1,0.212121,0,0.172348,'Not Spots'
0,0.190459,0.113139,1,0.285714,0,0.238095,0.285457,0.094997,0.044105,2,0.212121,0,0.234848,'Not Spots'
1,0.211034,-0.06393,1,0.285714,0,0.238095,0.275528,0.064494,0.044329,1,0.181818,0,0.153409,'Not Spots'
1,0.19665,-0.057928,1,0.285714,0,0.238095,0.279802,0.083153,0.045461,1,0.121212,0,0.109848,'Not Spots'
0,0.158907,0.197674,1,0.142857,0,0.142857,0.300824,0.141917,0.042669,1,0.151515,0,0.132576,'Not Spots'
0,0.204813,0.250544,0,0,0,0,0.337618,0.132805,0.033085,2,0.181818,0,0.215909,'Not Spots'
0,0.321444,0.109285,2,0.285714,0,0.571429,0.384677,0.063234,0.021689,3,0.424242,0,0.501894,'Not Spots'
0,0.381614,0.106091,1,0.428571,0,0.285714,0.435676,0.054061,0.017247,2,0.333333,0,0.354167,'Not Spots'
0,0.37457,0.310965,0,0,0,0,0.490781,0.116211,0.021423,2,0.393939,0,0.308712,'Not Spots'
0,0.450654,0.179984,2,0.428571,0,0.619048,0.557036,0.106382,0.026613,2,0.393939,0,0.433712,'Not Spots'
0,0.583095,0.05615,2,0.428571,0,0.619048,0.641786,0.058691,0.023954,3,0.575758,0,0.626894,'Not Spots'
0,0.720001,-0.009613,3,0.857143,1,1.142857,0.745419,0.025418,0.010019,3,0.787879,1,0.859848,'Not Spots'
1,0.832012,0.09046,2,0.714286,1,0.571429,0.859043,0.027031,-0.012075,3,0.727273,0,0.829545,'Not Spots'
0,0.945431,0.359234,2,0.571429,0,0.619048,0.968597,0.023167,-0.033969,4,0.909091,1,1.147727,'Not Spots'
0,1.168204,-0.053818,4,1.571429,2,2.619048,1.063041,-0.105163,-0.045746,4,1.151515,1,1.195076,'Not Spots'
2,1.3162,-0.436035,2,1.428571,2,0.619048,1.142663,-0.173537,-0.046667,4,1.393939,1,1.371212,'Not Spots'
2,1.307721,-0.241707,4,1.857143,2,1.47619,1.216073,-0.091648,-0.050114,4,1.090909,1,1.147727,'Not Spots'
4,1.412379,-0.298791,4,1.571429,1,2.285714,1.287377,-0.125003,-0.068799,4,1.272727,1,1.329545,'Not Spots'
3,1.652094,-0.64888,4,2.142857,3,2.142857,1.345767,-0.306327,-0.093348,5,1.484848,1,1.945076,'Not Spots'
1,1.713909,-0.513097,4,2,2,2,1.373139,-0.34077,-0.097563,5,1.939394,2,1.683712,'Not Spots'
0,1.518224,0.130383,4,1.142857,1,1.809524,1.363303,-0.154921,-0.068813,5,1.69697,1,1.717803,'Not Spots'
0,0.865259,0.628652,1,0.285714,0,0.238095,1.060237,0.194978,0.020312,3,0.939394,1,0.933712,'Not Spots'
1,0.927723,-0.030953,3,1.142857,1,1.142857,1.007781,0.080057,0.031658,4,0.848485,1,1.132576,'Not Spots'
1,0.872259,-0.187369,3,1.142857,1,1.142857,0.954515,0.082256,0.042085,3,0.848485,1,1.070076,'Not Spots'
0,0.658297,0.465528,1,0.571429,1,0.285714,0.906269,0.247972,0.043134,3,0.545455,0,0.630682,'Not Spots'
0,0.65506,0.542617,1,0.142857,0,0.142857,0.864953,0.209894,0.029554,3,0.757576,1,0.751894,'Not Spots'
1,0.86525,-0.288916,2,1.285714,1,0.571429,0.825932,-0.039318,0.009021,3,0.757576,0,0.939394,'Not Spots'
2,0.882005,-0.338374,2,0.714286,0,0.904762,0.781961,-0.100043,-0.005057,3,0.939394,1,0.871212,'Not Spots'
0,0.747956,0.046775,2,0.857143,1,0.809524,0.728568,-0.019387,-0.007456,3,0.757576,1,0.751894,'Not Spots'
0,0.640215,0.217491,1,0.142857,0,0.142857,0.664798,0.024582,-0.000005,3,0.818182,1,0.778409,'Not Spots'
0,0.517725,0.226043,1,0.285714,0,0.238095,0.59199,0.074265,0.016347,3,0.545455,0,0.568182,'Not Spots'
0,0.340406,0.373147,1,0.142857,0,0.142857,0.514701,0.174295,0.037812,2,0.333333,0,0.291667,'Not Spots'
0,0.258177,0.2769,1,0.142857,0,0.142857,0.441462,0.183286,0.054869,1,0.181818,0,0.153409,'Not Spots'
1,0.28654,-0.089603,1,0.428571,0,0.285714,0.380347,0.093807,0.060923,2,0.242424,0,0.251894,'Not Spots'
0,0.241897,0.042752,1,0.285714,0,0.238095,0.334859,0.092962,0.057773,1,0.181818,0,0.153409,'Not Spots'
0,0.181283,0.208164,0,0,0,0,0.304036,0.122752,0.050159,1,0.181818,0,0.153409,'Not Spots'
0,0.204231,0.061812,1,0.285714,0,0.238095,0.285646,0.081415,0.0406,2,0.181818,0,0.215909,'Not Spots'
0,0.244077,-0.008802,2,0.285714,0,0.571429,0.277588,0.033511,0.032621,2,0.181818,0,0.215909,'Not Spots'
0,0.248363,-0.008675,1,0.285714,0,0.238095,0.278338,0.029975,0.030631,2,0.212121,0,0.234848,'Not Spots'
0,0.205314,0.080089,1,0.285714,0,0.238095,0.289337,0.084022,0.033855,1,0.151515,0,0.132576,'Not Spots'
0,0.171263,0.254816,0,0,0,0,0.313535,0.142272,0.035485,1,0.121212,0,0.109848,'Not Spots'
