@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Difference_of_Gaussian_1.0_8.0 numeric
@attribute Difference_of_Gaussian_2.0_8.0 numeric
@attribute Difference_of_Gaussian_4.0_8.0 numeric
@attribute Hessian_largest_8.0_true numeric
@attribute Hessian_middle_8.0_true numeric
@attribute Hessian_smallest_8.0_true numeric
@attribute Laplacian_8.0 numeric
@attribute Edges_8.0 numeric
@attribute class {Spot,NotSpot}

@data
8,7.329203,0.785523,0.300344,0.074002,0.559181,0.457981,7.336722,0.007519,0.361203,0.046834,0.011769,-0.326139,0.762575,7.458418,0.129215,0.121696,0.027113,0.004155,0.002165,0.025123,0.418439,7.925993,0.596791,0.589272,0.467576,0.013602,0.003294,0.002129,0.008179,0.093677,NotSpot
9,7.302069,0.37181,0.23918,0.046524,-0.086107,0.531578,7.259086,-0.042983,0.362478,0.062936,0.025981,-0.273561,0.746575,7.428202,0.126133,0.169116,0.022331,0.003183,0.002931,0.022583,0.40775,7.895476,0.593407,0.63639,0.467274,0.013411,0.002957,0.00152,0.008934,0.093249,NotSpot
9,7.406812,0.295073,0.237093,0.174914,-0.232894,0.623714,7.227831,-0.178981,0.361905,0.052377,0.036168,-0.273359,0.743468,7.399823,-0.006989,0.171992,0.018519,0.003626,0.002325,0.019819,0.399974,7.863195,0.456383,0.635365,0.463373,0.013248,0.002631,0.000916,0.0097,0.092814,NotSpot
3,7.365383,0.584438,0.197109,0.159185,0.546515,0.564706,7.247998,-0.117385,0.363287,0.035516,0.015026,-0.312745,0.749849,7.370347,0.004964,0.12235,0.016019,0.003593,0.002594,0.017018,0.394918,7.829993,0.46461,0.581995,0.459646,0.013122,0.002319,0.000345,0.010458,0.092379,NotSpot
9,7.580675,0.624456,0.371227,0.119437,0.133792,0.471019,7.299844,-0.280831,0.370844,0.019232,0.017111,-0.372965,0.753499,7.338436,-0.242239,0.038591,0.014762,0.003656,0.003321,0.014427,0.392248,7.796516,0.215841,0.496672,0.458081,0.013041,0.002025,0.000181,0.011197,0.091964,NotSpot
4,7.917399,0.503315,0.308619,0.076691,-0.118006,0.379686,7.354341,-0.563059,0.38463,0.050476,0.003437,-0.438543,0.74771,7.302782,-0.614618,-0.051559,0.014371,0.004939,0.00295,0.012382,0.391463,7.763189,-0.15421,0.408849,0.460408,0.01301,0.001753,0.000657,0.011915,0.0916,NotSpot
11,8.18683,1.01557,0.171268,0.003285,-0.841017,0.31394,7.380136,-0.806694,0.399857,0.068932,0.013599,-0.482388,0.735489,7.261412,-0.925417,-0.118724,0.014625,0.00583,0.00256,0.011356,0.392355,7.730649,-0.456181,0.350513,0.469237,0.013033,0.001508,0.001085,0.012609,0.091314,NotSpot
12,8.0524,0.390194,0.356048,0.09415,-0.840392,0.738953,7.355879,-0.69652,0.41182,0.06466,0.009236,-0.485716,0.724595,7.213921,-0.838479,-0.141959,0.015314,0.005991,0.002249,0.011571,0.394542,7.699214,-0.353186,0.343334,0.485293,0.013104,0.001471,0.001295,0.013281,0.091118,NotSpot
5,7.677066,0.699231,0.513596,0.165203,0.350838,0.504842,7.28707,-0.389997,0.418286,0.049703,0.001133,-0.466856,0.718484,7.160557,-0.516509,-0.126513,0.016295,0.005323,0.002086,0.013057,0.397405,7.669739,-0.007327,0.382669,0.509182,0.01322,0.001826,0.001118,0.013928,0.091027,NotSpot
8,7.668531,0.717936,0.210566,0.160828,-0.668198,0.161881,6.943492,-0.725039,0.382368,0.035409,0.022402,-0.395375,0.725435,7.043696,-0.624835,0.100204,0.021882,0.011916,0.003696,0.030101,0.415841,7.786507,0.117976,0.843014,0.742811,0.014531,0.00322,0.00129,0.016461,0.094534,NotSpot
5,7.656843,0.771345,0.154684,0.082213,-0.698874,0.354868,6.907786,-0.749057,0.380473,0.026387,0.018286,-0.388574,0.734356,7.044631,-0.612212,0.136845,0.021713,0.014113,0.001899,0.033927,0.413364,7.802535,0.145691,0.894749,0.757904,0.014628,0.002996,0.001524,0.0161,0.095524,NotSpot
13,7.624383,1.04025,0.383536,0.228733,-1.65252,0.71871,6.86195,-0.762433,0.367447,0.029433,0.011257,-0.349271,0.760511,7.058612,-0.565771,0.196662,0.021599,0.016048,0.000319,0.037328,0.412947,7.821918,0.197535,0.959968,0.763306,0.014726,0.002607,0.001792,0.015541,0.096591,NotSpot
4,7.122686,0.463463,0.128544,0.044037,-0.378956,1.124647,6.816445,-0.306241,0.343121,0.050308,0.014171,-0.278641,0.781899,7.087886,-0.0348,0.271441,0.023396,0.015817,0.000588,0.039801,0.415497,7.843928,0.721242,1.027483,0.756042,0.014827,0.002087,0.002056,0.014795,0.097673,NotSpot
5,6.533772,0.627692,0.455889,0.076137,1.007443,0.941099,6.799327,0.265555,0.320609,0.0685,0.044995,-0.207115,0.782219,7.133839,0.600067,0.334512,0.027303,0.013029,0.000582,0.040914,0.421592,7.867867,1.334095,1.06854,0.734027,0.014927,0.002403,0.001362,0.013886,0.098688,NotSpot
5,6.233146,1.196355,0.412988,0.247762,1.857105,0.403181,6.836998,0.603852,0.311394,0.072925,0.066982,-0.171486,0.764566,7.196464,0.963317,0.359466,0.032131,0.008591,0.000426,0.040295,0.43137,7.893228,1.660082,1.05623,0.696764,0.015019,0.00273,0.000555,0.012843,0.099534,NotSpot
5,6.532393,0.581455,0.378714,0.276322,1.23649,0.632662,6.940818,0.408425,0.31803,0.069525,0.056037,-0.192468,0.746027,7.273757,0.741364,0.332939,0.037358,0.002933,0.00246,0.037832,0.444429,7.919044,1.386652,0.978226,0.645288,0.015102,0.003061,0.000331,0.01171,0.100155,NotSpot
8,7.232361,0.31265,0.278469,0.067334,-0.033153,0.783414,7.103539,-0.128821,0.336654,0.055865,0.018907,-0.261883,0.738565,7.360542,0.128181,0.257003,0.042621,0.005608,0.003229,0.033784,0.459814,7.944238,0.711877,0.840698,0.583695,0.01517,0.003387,0.001248,0.010535,0.100494,NotSpot
10,7.830781,0.781761,0.213566,0.212433,-0.782894,0.466449,7.299468,-0.531313,0.357003,0.032947,0.025297,-0.349353,0.740335,7.449986,-0.380795,0.150518,0.047552,0.01096,0.007839,0.028753,0.476091,7.968286,0.137505,0.668818,0.5183,0.015217,0.003702,0.00214,0.009374,0.100539,NotSpot
5,8.092864,0.724532,0.430081,0.187641,-0.106811,0.382801,7.49482,-0.598044,0.368986,0.060755,0.003584,-0.426157,0.748235,7.534631,-0.558233,0.039812,0.051769,0.016697,0.011434,0.023638,0.491655,7.98975,-0.103114,0.494931,0.455119,0.015239,0.004006,0.002948,0.008285,0.100309,NotSpot
4,8.309042,0.540303,0.404308,0.03698,-0.099016,0.726074,7.653147,-0.655895,0.370573,0.079166,0.027217,-0.476956,0.762149,7.6071,-0.701941,-0.046047,0.054903,0.020908,0.014605,0.01939,0.505071,8.007966,-0.301076,0.354819,0.400866,0.015234,0.004318,0.003596,0.00732,0.099856,NotSpot
8,8.400892,0.562463,0.355685,0.228875,-0.435654,0.81082,7.742271,-0.658621,0.3641,0.081221,0.047496,-0.492818,0.785369,7.661124,-0.739768,-0.081147,0.056733,0.022856,0.017053,0.016824,0.514945,8.021894,-0.378999,0.279623,0.360769,0.015198,0.00466,0.004012,0.006525,0.09925,NotSpot
11,8.239842,0.915082,0.474593,0.406799,-0.03369,0.597316,7.748995,-0.490847,0.352621,0.070106,0.047758,-0.470486,0.817498,7.692504,-0.547338,-0.056491,0.057184,0.022412,0.01845,0.016322,0.520139,8.031112,-0.208731,0.282116,0.338608,0.01513,0.004973,0.004227,0.00593,0.09857,NotSpot
7,7.997415,0.593241,0.495304,0.182945,0.280882,0.552181,7.682716,-0.314699,0.338097,0.048589,0.027476,-0.414162,0.850305,7.700979,-0.296436,0.018263,0.056391,0.020031,0.018663,0.017696,0.519837,8.035111,0.037696,0.352395,0.334132,0.015027,0.005154,0.004317,0.005555,0.097872,NotSpot
10,7.633948,0.460893,0.227389,0.06282,0.625462,0.630277,7.581091,-0.052857,0.3244,0.035398,0.017503,-0.342294,0.869613,7.689314,0.055366,0.108222,0.054579,0.017695,0.016593,0.020292,0.513783,8.033542,0.399593,0.45245,0.344228,0.014894,0.005166,0.00432,0.005408,0.097224,NotSpot
3,7.32936,0.710175,0.453451,0.17675,0.986876,0.451212,7.49738,0.16802,0.316969,0.053352,0.030462,-0.294079,0.868246,7.662052,0.332693,0.164672,0.051911,0.015736,0.013023,0.023152,0.502383,8.026305,0.696946,0.528925,0.364253,0.014735,0.005006,0.004248,0.005481,0.096655,NotSpot
10,7.504479,0.662171,0.555585,0.050442,0.056145,0.534734,7.468195,-0.036284,0.31918,0.042464,0.031835,-0.308551,0.851013,7.624975,0.120495,0.156779,0.048466,0.013106,0.009906,0.025454,0.486945,8.013749,0.50927,0.545554,0.388774,0.014551,0.004694,0.004105,0.005753,0.09616,NotSpot
5,7.949208,0.738188,0.370395,0.085772,-0.453566,0.579241,7.479289,-0.469919,0.328089,0.036853,0.007805,-0.372747,0.824724,7.583159,-0.366048,0.103871,0.04421,0.010193,0.007341,0.026676,0.469177,7.996426,0.047218,0.517137,0.413266,0.014349,0.004277,0.003882,0.006191,0.095721,NotSpot
11,8.263163,0.858236,0.25362,0.071202,-1.183057,0.351932,7.475576,-0.787586,0.338245,0.059913,0.016845,-0.415003,0.798288,7.541444,-0.721719,0.065867,0.039202,0.007441,0.005052,0.026708,0.451028,7.974754,-0.288409,0.499177,0.43331,0.014135,0.003869,0.003507,0.006759,0.095309,NotSpot
7,7.921534,0.931895,0.271672,0.076818,-0.737041,0.668419,7.413897,-0.507637,0.346851,0.041683,0.008483,-0.380051,0.779423,7.502132,-0.419402,0.088235,0.033703,0.005254,0.002774,0.025675,0.43414,7.949275,0.02774,0.535378,0.447143,0.013919,0.003546,0.002948,0.007426,0.094907,NotSpot
9,7.272241,0.617466,0.527886,0.422243,0.511823,0.719095,7.309634,0.037393,0.353389,0.043785,0.013759,-0.295844,0.762154,7.466497,0.194256,0.156863,0.028179,0.003604,0.000673,0.023902,0.41971,7.920747,0.648506,0.611113,0.45425,0.013711,0.003242,0.002313,0.008156,0.094488,NotSpot
4,7.080926,0.588238,0.330638,0.213146,0.470747,0.638012,7.21655,0.135624,0.357297,0.072544,0.052462,-0.232292,0.743327,7.433892,0.352966,0.217341,0.023146,0.002438,0.000883,0.021591,0.408341,7.889826,0.8089,0.673276,0.455935,0.013519,0.002935,0.001666,0.008918,0.094046,NotSpot
8,7.117728,0.560147,0.268624,0.106916,0.184607,0.693267,7.174912,0.057184,0.359499,0.085179,0.052602,-0.221717,0.730744,7.403775,0.286047,0.228863,0.019105,0.001863,0.001743,0.018985,0.40011,7.857144,0.739416,0.682231,0.453369,0.013356,0.002627,0.00104,0.009689,0.093592,NotSpot
5,7.02228,0.691032,0.602108,0.130119,1.163021,0.501874,7.190488,0.168208,0.363609,0.077211,0.033788,-0.252611,0.726004,7.373344,0.351065,0.182857,0.01642,0.002049,0.001899,0.01627,0.39479,7.823531,0.801251,0.633043,0.450187,0.01323,0.002325,0.000457,0.010448,0.093137,NotSpot
5,7.200264,0.549578,0.474908,0.18495,0.839537,0.47522,7.24464,0.044376,0.373384,0.053895,0.009092,-0.310398,0.722811,7.341092,0.140828,0.096452,0.015063,0.002933,0.001563,0.013692,0.392023,7.789651,0.589387,0.545011,0.448559,0.013149,0.002035,0.000072,0.011185,0.092701,NotSpot
11,7.649783,0.179435,0.143146,0.038179,0.074468,0.610069,7.308518,-0.341265,0.388754,0.026142,0.021417,-0.38403,0.7174,7.305939,-0.343844,-0.002579,0.014661,0.004061,0.000939,0.011539,0.391267,7.75591,0.106127,0.447392,0.449971,0.013117,0.001763,0.000544,0.011898,0.092317,NotSpot
6,8.1736,0.69152,0.192619,0.084734,-0.968874,0.478459,7.351176,-0.822424,0.40632,0.048199,0.005393,-0.449126,0.712375,7.265869,-0.907731,-0.085307,0.01496,0.004931,0.000217,0.010246,0.392296,7.722922,-0.450678,0.371746,0.457053,0.013139,0.001516,0.000963,0.012586,0.092015,NotSpot
13,8.353499,1.146458,0.477001,0.078528,-1.544931,0.178172,7.349409,-1.00409,0.422034,0.055581,0.003966,-0.481581,0.713341,7.220439,-1.13306,-0.12897,0.015709,0.005313,0.000395,0.010001,0.394688,7.690979,-0.66252,0.34157,0.47054,0.013209,0.001336,0.001295,0.01325,0.091806,NotSpot
5,8.142766,0.764167,0.42097,0.225847,-0.569043,0.505717,7.304557,-0.838209,0.432924,0.048723,0.005342,-0.486989,0.721018,7.169775,-0.972991,-0.134782,0.016725,0.005221,0.000686,0.010817,0.397802,7.660936,-0.48183,0.356379,0.49116,0.013323,0.001677,0.00111,0.01389,0.091705,NotSpot
10,7.71736,1.099336,0.339116,0.089365,-0.849585,0.223609,6.968872,-0.748488,0.389503,0.021586,0.021049,-0.390041,0.760511,7.068105,-0.649255,0.099233,0.020426,0.011318,0.003446,0.028298,0.417784,7.79048,0.07312,0.821608,0.722375,0.014455,0.003405,0.001586,0.016274,0.093914,NotSpot
9,7.655782,0.941674,0.141011,0.120913,-0.921577,0.500993,6.913974,-0.741808,0.379177,0.008821,0.005738,-0.376094,0.767006,7.061289,-0.594493,0.147315,0.020579,0.014169,0.001877,0.03287,0.415661,7.805009,0.149227,0.891035,0.74372,0.014567,0.003203,0.001807,0.015964,0.094952,NotSpot
9,7.436826,0.66818,0.400439,0.215597,-0.853023,0.797992,6.857538,-0.579288,0.358555,0.021842,0.003093,-0.33362,0.786803,7.068439,-0.368387,0.210901,0.020828,0.016754,0.000692,0.036889,0.415462,7.822981,0.386156,0.965443,0.754542,0.014681,0.002833,0.00206,0.015454,0.096087,NotSpot
10,6.935167,0.363427,0.293799,0.022553,-0.092181,0.974872,6.806738,-0.128429,0.330289,0.044935,0.023217,-0.262136,0.802178,7.092225,0.157058,0.285487,0.023371,0.016634,0.000221,0.039784,0.418242,7.843662,0.908494,1.036923,0.751437,0.014796,0.00234,0.002298,0.014754,0.097257,NotSpot
5,6.491203,0.512873,0.377629,0.228834,0.661668,0.945552,6.786304,0.295101,0.307072,0.062704,0.050905,-0.193464,0.799471,7.134272,0.643069,0.347968,0.027666,0.014045,0.000626,0.041084,0.424748,7.86638,1.375177,1.080076,0.732108,0.01491,0.002641,0.001617,0.013886,0.098376,NotSpot
1,6.221982,1.171292,0.59653,0.162492,1.930314,0.53573,6.821264,0.599283,0.298357,0.071374,0.065276,-0.161706,0.782975,7.194814,0.972832,0.373549,0.032539,0.009849,0.002003,0.040385,0.435155,7.890651,1.66867,1.069387,0.695837,0.015015,0.002955,0.000819,0.012879,0.099341,NotSpot
5,6.483909,0.853525,0.372465,0.140256,1.366246,0.591771,6.922192,0.438282,0.305071,0.073114,0.050725,-0.181232,0.770122,7.27157,0.787661,0.349379,0.037662,0.004327,0.004278,0.037612,0.449018,7.915482,1.431572,0.99329,0.643911,0.015111,0.003274,0.000061,0.011776,0.100089,NotSpot
8,7.074363,0.54022,0.3588,0.003219,0.184639,0.692044,7.084783,0.01042,0.323281,0.051999,0.026455,-0.244827,0.772607,7.35926,0.284897,0.274477,0.042773,0.007447,0.002274,0.033052,0.465224,7.939809,0.865446,0.855026,0.580549,0.015189,0.00359,0.000973,0.010625,0.10056,NotSpot
10,7.635609,0.626408,0.206366,0.004977,-0.425019,0.585892,7.286814,-0.348794,0.343119,0.012328,0.000736,-0.331527,0.785312,7.450731,-0.184878,0.163917,0.047571,0.011222,0.008974,0.027375,0.482164,7.96309,0.327482,0.676276,0.51236,0.015246,0.003898,0.001864,0.009484,0.100736,NotSpot
8,8.139533,0.681551,0.177072,0.146464,-0.650944,0.525667,7.495467,-0.644066,0.355315,0.035321,0.028202,-0.418838,0.797745,7.537976,-0.601557,0.042509,0.051719,0.016101,0.014026,0.021592,0.498116,7.983901,-0.155632,0.488434,0.445925,0.015278,0.004194,0.002677,0.008407,0.100632,NotSpot
11,8.636494,0.950631,0.265786,0.25336,-1.469777,0.479912,7.669189,-0.967305,0.358416,0.074534,0.053209,-0.48616,0.805078,7.613098,-1.023396,-0.056091,0.054871,0.020626,0.017482,0.016763,0.511569,8.001558,-0.634935,0.332369,0.388461,0.015281,0.004479,0.003352,0.00745,0.100295,NotSpot
12,8.891092,1.294109,0.630113,0.081966,-2.006187,0.253615,7.768679,-1.122414,0.355471,0.091529,0.067913,-0.514912,0.812345,7.669473,-1.221619,-0.099205,0.056813,0.023008,0.020021,0.013785,0.521169,8.015012,-0.876081,0.246333,0.345539,0.015253,0.004753,0.003841,0.00666,0.099792,NotSpot
11,8.796264,1.105083,0.686937,0.102406,-1.689614,0.514683,7.777941,-1.018323,0.350217,0.077515,0.068697,-0.49643,0.824941,7.702473,-1.093791,-0.075468,0.057454,0.022988,0.021361,0.013105,0.525849,8.023817,-0.772447,0.245876,0.321344,0.015192,0.004987,0.004138,0.006066,0.099199,NotSpot
5,8.395871,0.346498,0.152549,0.081387,-0.580434,0.855236,7.708996,-0.686875,0.342815,0.059151,0.035426,-0.437392,0.83881,7.711946,-0.683925,0.002951,0.056889,0.021894,0.020494,0.014501,0.524871,8.027472,-0.368399,0.318477,0.315526,0.015096,0.005119,0.004285,0.005691,0.098573,NotSpot
7,7.839293,0.335132,0.320347,0.158125,0.497354,0.777602,7.604745,-0.234548,0.333286,0.047662,0.017223,-0.363726,0.8437,7.700438,-0.138855,0.095693,0.055302,0.020759,0.017255,0.017288,0.518064,8.025631,0.186338,0.420886,0.325192,0.014969,0.005104,0.004323,0.005542,0.097977,NotSpot
5,7.501045,0.709903,0.359974,0.052011,1.017865,0.396641,7.518322,0.017277,0.324847,0.049608,0.040734,-0.315972,0.835287,7.672696,0.171651,0.154374,0.052813,0.018703,0.013697,0.020413,0.505862,8.01818,0.517135,0.499858,0.345484,0.014815,0.004927,0.004276,0.005611,0.097441,NotSpot
5,7.712485,0.573029,0.362753,0.126447,-0.083828,0.42182,7.481978,-0.230507,0.321679,0.039371,0.037189,-0.323861,0.818484,7.634871,-0.077614,0.152893,0.049468,0.015958,0.010556,0.022954,0.489608,8.005436,0.292951,0.523458,0.370565,0.014636,0.004597,0.00416,0.005879,0.096965,NotSpot
9,8.086266,0.755479,0.160576,0.003693,-0.912361,0.440827,7.481513,-0.604753,0.323913,0.035737,0.009816,-0.369466,0.798771,7.592258,-0.494007,0.110745,0.045224,0.012835,0.008053,0.024336,0.471053,7.987957,-0.098309,0.506444,0.395698,0.014438,0.004146,0.00398,0.006312,0.096531,NotSpot
9,8.192572,1.00577,0.452448,0.259178,-1.199041,0.441644,7.470229,-0.722342,0.330697,0.04922,0.015153,-0.39507,0.782126,7.549862,-0.64271,0.079633,0.040141,0.009651,0.006077,0.024413,0.452196,7.966145,-0.226427,0.495915,0.416283,0.014228,0.003787,0.003566,0.006875,0.096115,NotSpot
12,7.858886,0.767025,0.58994,0.539655,-0.71674,0.66938,7.414444,-0.444441,0.341264,0.048556,0.025869,-0.363952,0.771141,7.509901,-0.348985,0.095457,0.034504,0.006679,0.004473,0.023352,0.434702,7.940577,0.081691,0.526133,0.430676,0.014016,0.003527,0.002954,0.007536,0.095698,NotSpot
8,7.436089,0.544013,0.383699,0.307954,-0.147641,0.802896,7.326499,-0.10959,0.353298,0.064632,0.012394,-0.301059,0.758634,7.473759,0.03767,0.14726,0.028798,0.004115,0.003166,0.021518,0.419803,7.911983,0.475894,0.585484,0.438224,0.013811,0.003245,0.002308,0.008258,0.095258,NotSpot
8,7.265511,0.465636,0.386842,0.203056,0.124261,0.782176,7.246503,-0.019007,0.363532,0.078614,0.030354,-0.254564,0.739258,7.440623,0.175113,0.19412,0.02358,0.002313,0.002078,0.019189,0.408097,7.881,0.615489,0.634497,0.440377,0.013623,0.002947,0.001664,0.009012,0.094794,NotSpot
9,7.306802,0.62846,0.620066,0.16735,-0.158956,0.755865,7.204493,-0.102309,0.370351,0.085526,0.041895,-0.24293,0.716403,7.409877,0.103075,0.205384,0.019382,0.001889,0.000826,0.016668,0.39968,7.848256,0.541453,0.643763,0.438378,0.013463,0.002642,0.001048,0.009772,0.094318,NotSpot
6,7.243423,0.699097,0.631038,0.199522,0.26758,0.67799,7.206033,-0.03739,0.375318,0.094518,0.023879,-0.256922,0.696367,7.378833,0.13541,0.1728,0.016598,0.002109,0.000348,0.01414,0.394321,7.814581,0.571158,0.608548,0.435748,0.01334,0.002339,0.000482,0.01052,0.093843,NotSpot
8,7.194422,0.91868,0.347905,0.000859,0.571635,0.310577,7.240119,0.045697,0.381702,0.086887,0.002828,-0.291987,0.684087,7.345927,0.151505,0.105808,0.015237,0.002818,0.000603,0.011816,0.391663,7.780636,0.586214,0.540517,0.434709,0.013261,0.002043,0.000026,0.011244,0.093391,NotSpot
8,7.433222,0.59941,0.398047,0.020676,0.180687,0.411232,7.286942,-0.146279,0.391871,0.061522,0.017721,-0.348069,0.682085,7.310455,-0.122766,0.023513,0.014919,0.003628,0.001413,0.009878,0.391133,7.746803,0.313581,0.459861,0.436348,0.013232,0.001763,0.000474,0.011943,0.092996,NotSpot
6,7.881216,0.340075,0.264159,0.184525,-0.419709,0.58383,7.323296,-0.55792,0.405968,0.031649,0.026649,-0.410967,0.691002,7.270568,-0.610648,-0.052728,0.015341,0.00414,0.002538,0.008663,0.392473,7.713669,-0.167547,0.390373,0.443101,0.013255,0.001503,0.000865,0.012617,0.092689,NotSpot
7,8.213705,0.572912,0.340798,0.048758,-0.962468,0.490232,7.327895,-0.88581,0.421159,0.034498,0.002099,-0.457756,0.709634,7.225998,-0.987707,-0.101897,0.016193,0.00451,0.003417,0.008267,0.395197,7.681496,-0.532209,0.353601,0.455498,0.013327,0.001267,0.00121,0.013269,0.09248,NotSpot
12,7.672439,0.748436,0.634791,0.042171,-1.425398,0.705943,6.923157,-0.749281,0.371188,0.014701,0.007148,-0.349338,0.806032,7.079183,-0.593256,0.156025,0.01932,0.014022,0.002582,0.03076,0.417739,7.806005,0.133566,0.882848,0.726822,0.014496,0.003395,0.002027,0.015864,0.094309,NotSpot
7,7.33639,0.400004,0.223942,0.207303,-0.416643,0.928571,6.873144,-0.463246,0.348728,0.031402,0.005151,-0.322477,0.815935,7.080266,-0.256124,0.207122,0.019996,0.01683,0.001766,0.035061,0.417768,7.822257,0.485867,0.949113,0.741992,0.014623,0.003051,0.00226,0.015414,0.095495,NotSpot
2,6.778993,0.656693,0.430285,0.02493,1.062048,0.816602,6.837845,0.058852,0.323076,0.047017,0.000725,-0.275335,0.824487,7.098662,0.31967,0.260818,0.023134,0.016615,0.001619,0.038131,0.420628,7.841282,1.06229,1.003438,0.74262,0.014751,0.002543,0.002519,0.014775,0.096738,NotSpot
7,6.650641,0.71298,0.250732,0.237852,0.72586,0.923325,6.831714,0.181073,0.303739,0.052686,0.019254,-0.231799,0.820969,7.136058,0.485417,0.304344,0.027477,0.014336,0.002301,0.039513,0.42718,7.862444,1.211803,1.03073,0.726387,0.014877,0.002799,0.001887,0.013964,0.097952,NotSpot
6,6.70324,0.665959,0.220307,0.174476,0.711791,0.903709,6.870785,0.167545,0.296705,0.053562,0.02917,-0.213974,0.807156,7.192793,0.489553,0.322008,0.03219,0.010586,0.003946,0.03883,0.437652,7.885278,1.182038,1.014493,0.692485,0.014993,0.003093,0.001111,0.013011,0.099029,NotSpot
5,6.926796,0.350927,0.07641,0.020041,0.407297,0.828491,6.960443,0.033647,0.301411,0.064466,0.010705,-0.22624,0.796747,7.266314,0.339518,0.305871,0.03708,0.006539,0.005533,0.036075,0.451607,7.90878,0.981984,0.948337,0.642467,0.015098,0.003393,0.000252,0.011957,0.099907,NotSpot
6,7.258935,0.572715,0.372161,0.20231,-0.001755,0.706542,7.099352,-0.159583,0.314413,0.06347,0.012604,-0.263547,0.801631,7.351419,0.092484,0.252067,0.041945,0.009963,0.000436,0.031545,0.46788,7.931912,0.672976,0.83256,0.580493,0.015186,0.003693,0.000644,0.01085,0.100518,NotSpot
7,7.560255,0.636511,0.555217,0.180885,-0.099591,0.49321,7.274209,-0.286045,0.32778,0.04178,0.033133,-0.319134,0.818914,7.440938,-0.119317,0.166728,0.046523,0.013976,0.006623,0.025923,0.484805,7.954123,0.393868,0.679913,0.513185,0.015252,0.003984,0.001523,0.009745,0.100841,NotSpot
9,7.928356,0.471655,0.428839,0.36535,-0.408166,0.561935,7.462219,-0.466137,0.335751,0.052622,0.001298,-0.387074,0.835222,7.526761,-0.401595,0.064542,0.050521,0.018087,0.012193,0.020242,0.50063,7.974008,0.045651,0.511789,0.447247,0.015292,0.004261,0.002332,0.008699,0.10088,NotSpot
10,8.341979,0.743862,0.086594,0.049785,-0.880241,0.719744,7.626584,-0.715395,0.340248,0.072841,0.041285,-0.454374,0.8394,7.600921,-0.741058,-0.025663,0.053625,0.02143,0.01664,0.015556,0.513798,7.990881,-0.351098,0.364297,0.38996,0.015303,0.004518,0.003021,0.007765,0.100681,NotSpot
9,8.644332,0.86759,0.352092,0.188392,-1.03129,0.717464,7.725663,-0.918669,0.344643,0.088074,0.064728,-0.497444,0.83316,7.656857,-0.987475,-0.068806,0.055639,0.023064,0.019839,0.012736,0.522979,8.003699,-0.640633,0.278037,0.346843,0.015283,0.004745,0.003547,0.00699,0.100302,NotSpot
11,8.8228,0.834235,0.66383,0.053298,-1.551363,0.552926,7.738552,-1.084248,0.347826,0.07842,0.069085,-0.49533,0.826204,7.689882,-1.132918,-0.04867,0.056458,0.022541,0.021711,0.012205,0.527151,8.011984,-0.810816,0.273432,0.322102,0.015229,0.004923,0.0039,0.006406,0.099815,NotSpot
10,8.693632,0.897865,0.629954,0.045514,-1.482304,0.480871,7.674535,-1.019097,0.344933,0.069617,0.032742,-0.447292,0.820664,7.700063,-0.993569,0.025528,0.056144,0.022346,0.020114,0.013685,0.525628,8.015254,-0.678378,0.340719,0.315191,0.01514,0.005013,0.004094,0.006033,0.099271,NotSpot
7,8.268117,0.707142,0.264753,0.177904,-0.79399,0.607135,7.576046,-0.692071,0.335336,0.060258,0.016316,-0.379278,0.8115,7.689741,-0.578376,0.113695,0.054839,0.021777,0.016602,0.01646,0.518318,8.013174,-0.254943,0.437128,0.323433,0.01502,0.004981,0.004159,0.00588,0.098733,NotSpot
6,7.87409,0.708327,0.52899,0.034608,-0.144729,0.372,7.492431,-0.38166,0.323837,0.048477,0.043395,-0.328919,0.797231,7.663645,-0.210445,0.171215,0.052617,0.020253,0.012922,0.019442,0.50569,8.005609,0.131518,0.513178,0.341963,0.014872,0.004814,0.004119,0.00594,0.09823,NotSpot
10,7.804539,0.826057,0.29984,0.130451,-0.395767,0.336635,7.451848,-0.352691,0.316522,0.035741,0.034378,-0.317885,0.782688,7.627973,-0.176566,0.176125,0.049485,0.018079,0.009723,0.021683,0.4891,7.992836,0.188297,0.540988,0.364863,0.0147,0.00453,0.003976,0.006194,0.097765,NotSpot
