@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Minimum_1.0 numeric
@attribute Maximum_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Median_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Minimum_2.0 numeric
@attribute Maximum_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Median_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Minimum_4.0 numeric
@attribute Maximum_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Median_4.0 numeric
@attribute Variance_4.0 numeric
@attribute class {Spot,NotSpot}

@data
1,0.745481,0.240352,0.068805,0.055922,-0.024758,-0.018255,-0.019227,-2.139694,2.980455,-0.253235,0.089062,0.01313,0.011794,0.136975,0.056031,0,2,1.142857,1,0.47619,0.751817,0.006335,0.114785,0.031119,0.005536,-0.005117,-0.000105,0.000354,0.000206,-0.000212,0.089203,0.105044,0.020847,0.008224,0.06818,0.022055,0,3,0.666667,1,0.604167,1.302398,0.556917,0.550582,0.062641,0.0095,0.000506,-0.000664,0.000016,0.000001,-0,-0,0.053647,0.1139,0.01251,0.003175,0.016277,0.007732,0,4,0.642023,0,0.621352,NotSpot
1,0.815664,0.301913,0.151178,0.132899,-0.039472,0.076943,0.028617,-0.181537,-4.844789,-0.283634,0.212535,0.020682,0.016157,0.127851,0.055169,0,3,0.857143,1,1.142857,0.761427,-0.054237,0.102203,0.033715,0.001399,-0.005165,-0.000595,0.000414,0.000212,-0.000355,0.069887,0.122185,0.023338,0.005957,0.064915,0.021891,0,4,0.939394,1,1.121212,1.291262,0.475598,0.529836,0.060491,0.007322,0.000592,-0.000475,0.000016,0.000001,-0,-0,0.053761,0.114702,0.012678,0.002938,0.015532,0.007749,0,4,0.677043,1,0.65701,NotSpot
3,0.892925,0.372917,0.083121,0.04878,-0.005118,-0.189608,-0.007212,1.83042,4.030256,-0.504818,0.278422,0.047918,0.017585,0.142827,0.052494,0,3,1.428571,1,1.619048,0.866365,-0.02656,0.118402,0.038472,0.008117,-0.002958,-0.00039,0.00006,0.000106,-0.000277,0.071812,0.207316,0.056108,0.002177,0.072647,0.018027,0,3,0.69697,1,0.717803,1.341406,0.448482,0.475042,0.054027,0.006467,0.000185,-0.000233,0.000015,0,-0,-0,0.047375,0.142594,0.019925,0.001432,0.018275,0.005877,0,5,0.836576,1,0.949751,NotSpot
1,0.934628,0.299618,0.271172,0.001126,0.053378,-0.088103,0.219057,-0.207971,8.153652,0.029571,0.257518,0.137339,0.013989,0.17038,0.055771,0,3,1.142857,1,0.809524,1.067672,0.133044,0.134181,0.043822,0.018174,0.002081,0.00029,-0.000479,-0.000009,0.000046,0.072184,0.318235,0.109589,0.001921,0.085221,0.014962,0,3,0.878788,1,0.859848,1.444246,0.509618,0.376574,0.044472,0.006817,0.002036,0.000033,0.000013,0,-0,-0,0.03562,0.178016,0.030073,0.000594,0.022092,0.004121,0,6,1.038911,1,1.40473,NotSpot
1,1.230501,0.327753,0.088904,0.025498,0.1598,0.121758,0.065367,1.311077,-23.600117,0.213351,0.54989,0.294291,0.012818,0.200518,0.067016,0,2,0.857143,1,0.47619,1.371271,0.14077,0.121601,0.052638,0.029702,0.008192,0.000935,-0.00094,-0.000209,0.00055,0.039261,0.434701,0.175705,0.002736,0.097837,0.015027,0,3,1.272727,1,1.142045,1.587582,0.357081,0.216311,0.033329,0.008186,0.005089,0.000286,0.000009,-0,-0,0,0.020053,0.208981,0.040422,0.00025,0.025878,0.002963,0,9,1.342412,1,2.163546,NotSpot
2,1.784675,0.223364,0.149888,0.079878,0.220281,0.063799,-0.776252,-6.354013,20.938492,-0.153354,0.655901,0.450408,0.019763,0.226935,0.083713,1,3,2.428571,3,0.619048,1.764328,-0.020347,0.071123,0.06875,0.0433,0.011577,0.001014,-0.000981,-0.000456,0.000691,-0.040927,0.525633,0.233376,0.004348,0.107591,0.017567,0,6,1.787879,1,2.172348,1.756658,-0.028017,-0.00767,0.022212,0.01116,0.008525,0.000488,0.000005,-0,-0,0,0.002526,0.230847,0.048726,0.000151,0.029035,0.002367,0,10,1.782101,1,3.053897,NotSpot
3,2.332349,0.446129,0.322664,0.187043,0.078238,0.008026,0.213316,7.526259,-6.577942,0.310507,0.708389,0.570206,0.036729,0.246575,0.102635,0,3,1.571429,1,1.285714,2.206527,-0.125822,0.091497,0.063204,0.004664,0.009415,0.000224,-0.000283,-0.000397,0.000044,-0.159366,0.56222,0.258745,0.006829,0.113061,0.021133,0,6,2.363636,2,3.113636,1.936927,-0.395422,-0.2696,0.016587,0.012406,0.010913,0.000615,-0,-0,0,0,-0.015095,0.242784,0.053722,0.000266,0.031214,0.002461,0,10,2.256809,2,3.683791,NotSpot
2,1.887732,0.648896,0.174067,0.041188,0.001269,-0.166804,-0.708001,5.58782,43.078838,0.433641,1.103535,0.722486,0.041616,0.282273,0.100942,0,2,1.142857,1,0.809524,1.994189,0.106457,0.067186,0.045482,0.025715,-0.009065,-0.000303,0.000362,0.000116,0.000419,-0.047419,0.590254,0.288962,0.004025,0.132272,0.015921,0,9,1.939394,2,4.996212,1.926916,0.039184,-0.067273,0.023684,0.021279,0.006353,-0.000802,0.000003,0,0,-0,-0.008757,0.25816,0.060857,0.000522,0.035982,0.003729,0,10,2.054475,1,4.184521,NotSpot
0,1.008625,0.828109,0.156222,0.026545,0.0449,0.161472,-0.66267,-1.950834,33.363613,1.010877,0.716611,0.536721,0.021188,0.248022,0.077594,0,2,0.571429,0,0.952381,1.475876,0.46725,0.133332,0.051279,0.01231,-0.00573,0.000442,-0.000254,-0.000135,0.000409,0.069743,0.501917,0.224695,0.002692,0.118757,0.014312,0,7,1,1,1.9375,1.688274,0.679648,0.212398,0.036223,0.018528,0.003842,-0.000726,0.000008,0,0,-0,0.013853,0.231064,0.049408,0.000383,0.031533,0.003568,0,9,1.529183,1,3.156372,NotSpot
0,0.616512,0.415656,0.215156,0.006927,0.015652,0.119907,0.415548,-3.353859,-41.251171,0.637739,0.152451,0.227129,0.010352,0.205252,0.060168,0,1,0.428571,0,0.285714,1.074224,0.457712,0.167024,0.034681,0.002203,-0.003233,0.00062,-0.000347,-0.000049,0.000074,0.130139,0.35361,0.135334,0.001531,0.099952,0.014598,0,2,0.606061,0,0.621212,1.488264,0.871752,0.41404,0.048201,0.013141,0.001709,-0.000622,0.000012,0,-0,0,0.033352,0.193166,0.035504,0.000603,0.026129,0.004231,0,9,1.081712,1,2.028453,NotSpot
1,0.607577,0.120715,0.116031,0.000621,0.014619,-0.244924,0.036893,4.141681,14.487934,0.005305,0.115492,0.053255,0.008242,0.161557,0.051316,0,2,0.571429,0,0.619048,0.824308,0.216731,0.143831,0.026014,0.00626,-0.002584,0.000185,-0.000006,0.000256,-0.000089,0.124076,0.20341,0.062003,0.001882,0.079915,0.01706,0,2,0.484848,0,0.382576,1.34034,0.732763,0.516032,0.05589,0.008163,0.000037,-0.000496,0.000014,0,-0,0,0.047764,0.151306,0.022596,0.001316,0.020596,0.005616,0,7,0.805447,1,1.102626,NotSpot
0,0.639149,0.112378,0.09131,0.037612,-0.020273,-0.054027,0.187449,-2.705598,-5.326118,-0.058679,0.14202,0.011523,0.008456,0.12636,0.050761,0,2,0.857143,1,0.47619,0.71075,0.071601,0.101292,0.025692,0.012879,-0.002953,-0.000157,0.000288,0.00022,-0.000111,0.088479,0.103557,0.021497,0.005266,0.063447,0.020812,0,3,0.636364,0,0.613636,1.252282,0.613134,0.541533,0.05879,0.004417,0.001578,-0.000349,0.000014,0,-0,0,0.05595,0.117897,0.01364,0.002542,0.015833,0.007431,0,4,0.649805,0,0.61126,NotSpot
0,0.637644,0.24576,0.082925,0.003919,-0.031285,0.126624,0.06315,0.964523,-1.716863,0.166754,0.159136,0.017379,0.0102,0.111165,0.051588,0,1,0.285714,0,0.238095,0.699158,0.061514,0.085082,0.028889,0.009784,-0.003161,-0.000107,0.000236,-0.000083,-0.000088,0.065976,0.098836,0.015146,0.00613,0.056696,0.022041,0,3,0.757576,1,0.876894,1.226371,0.588727,0.527213,0.057169,0.003041,0.002631,-0.000183,0.000013,0,-0,0,0.057578,0.110075,0.011556,0.002865,0.013737,0.008173,0,4,0.63035,0,0.616732,NotSpot
0,0.661866,0.23855,0.088626,0.035533,0.033368,0.039431,-0.328969,1.028549,8.493458,0.185457,0.210145,0.034438,0.010063,0.122174,0.048264,0,3,0.428571,0,1.285714,0.76823,0.106364,0.103658,0.033559,0.001008,-0.002465,0.000073,-0.000016,-0.000219,0.000007,0.069091,0.164926,0.038496,0.002108,0.062384,0.018358,0,3,0.69697,0,0.905303,1.259516,0.59765,0.491286,0.051933,0.003714,0.002551,-0.000004,0.000012,0,-0,-0,0.053095,0.130452,0.016733,0.001538,0.015907,0.006269,0,4,0.715953,0,0.805721,NotSpot
0,0.737197,0.205447,0.140777,0.061647,0.040666,0.026416,-0.148278,-1.855318,-4.808432,0.284578,0.239667,0.097858,0.009034,0.148323,0.049718,0,1,0.571429,1,0.285714,0.919766,0.182569,0.130115,0.041332,0.010941,-0.000293,0.000158,-0.000143,-0.000171,0.000028,0.077843,0.263753,0.081254,0.00182,0.074313,0.014622,0,3,0.757576,1,0.751894,1.343817,0.606619,0.42405,0.044409,0.003542,0.002609,0.000174,0.00001,0,-0,-0,0.043476,0.162183,0.025239,0.000652,0.019422,0.004315,0,6,0.88716,1,1.202061,NotSpot
4,4.392046,0.671439,0.532279,0.009006,-0.006793,-0.112155,0.409434,-0.54196,-12.623345,0.148165,0.186802,0.089883,0.056977,0.244236,0.087217,2,7,4.142857,4,3.476191,4.239167,-0.152879,0.101454,0.055694,0.012621,0.000588,-0.001002,0.000174,0.000293,-0.00021,-0.144526,0.162523,0.024534,0.003613,0.053466,0.030729,0,10,4.424242,4,5.314394,3.606832,-0.785214,-0.632335,0.038769,0.037364,0.024534,-0.00004,-0.000009,0,0,-0,-0.100668,0.093645,0.010467,0.001213,0.015227,0.006017,0,10,4.303502,4,4.446589,NotSpot
2,4.458411,0.391463,0.272773,0.022293,0.119241,0.0655,-0.215513,-4.375858,3.058994,-0.140983,0.395005,0.132559,0.046141,0.24041,0.104558,1,10,4.428571,4,9.952381,4.189421,-0.268991,0.093954,0.062019,0.014804,0.008511,-0.000863,-0.000618,-0.00004,0.000143,-0.141169,0.198398,0.033366,0.003877,0.052864,0.041657,1,10,4.69697,5,5.530303,3.518264,-0.940147,-0.671156,0.040555,0.036137,0.025226,0.000009,-0.000009,-0,0,0,-0.101918,0.12543,0.017263,0.001111,0.019378,0.005282,0,10,4.190661,4,4.5221,NotSpot
6,4.266357,0.554823,0.294319,0.15961,0.016079,0.158883,-0.462563,2.655587,-0.492873,-0.420114,0.573898,0.178073,0.042301,0.229115,0.126432,1,8,4.142857,3,7.809524,4.06346,-0.202898,0.068367,0.06159,0.016758,0.01174,-0.000159,-0.000684,-0.000224,0.000188,-0.113199,0.240973,0.047127,0.004637,0.061253,0.045381,1,10,4.363636,4,6.363636,3.388853,-0.877504,-0.674607,0.040256,0.034127,0.025387,0.000046,-0.000009,-0.000001,-0,0,-0.099771,0.160846,0.026639,0.000994,0.024029,0.004641,0,10,4.105058,4,4.305326,NotSpot
1,3.730855,0.568003,0.118152,0.015314,-0.145046,0.102158,0.001363,0.151134,1.464636,0.670841,0.466651,0.15987,0.042262,0.21072,0.152556,1,6,3.285714,4,3.904762,3.87276,0.141906,0.068803,0.045814,0.027615,0.010317,0.001065,-0.000076,-0.000175,-0.000043,-0.087002,0.270443,0.065809,0.005394,0.078125,0.041618,1,8,3.757576,4,4.626894,3.219139,-0.511715,-0.653621,0.037625,0.031055,0.02432,0.000057,-0.000008,-0.000001,-0,0,-0.093,0.195801,0.037685,0.000869,0.028633,0.004025,0,10,3.980545,4,4.214464,NotSpot
8,4.669441,0.697268,0.453308,0.271639,-0.094365,-0.610166,-0.553854,3.474966,-1.778475,-1.422215,0.201542,0.115577,0.039876,0.242085,0.085714,3,8,5.714286,6,2.904762,4.209529,-0.459912,0.085382,0.037004,0.009879,-0.008259,-0.001003,0.000906,0.000922,-0.000318,-0.132265,0.189102,0.02866,0.003612,0.053677,0.029718,0,8,4.424242,4,3.064394,3.590565,-1.078876,-0.618964,0.03784,0.036987,0.025378,-0.000126,-0.000011,0,0,-0,-0.100205,0.093888,0.010413,0.001216,0.014521,0.007356,0,11,4.245136,4,4.545142,NotSpot
6,4.445597,0.253844,0.217479,0.026208,-0.207656,-0.139946,0.320815,-0.09325,2.543712,-0.445116,0.375317,0.131476,0.040011,0.243659,0.102544,2,8,5.142857,5,3.476191,4.215757,-0.229839,0.093842,0.045043,0.003015,-0.001286,-0.0001,0.000604,0.000182,-0.000754,-0.1419,0.209815,0.034874,0.004339,0.053809,0.038902,0,8,4.212121,4,4.047348,3.535439,-0.910157,-0.680318,0.03946,0.036189,0.026259,-0.000131,-0.000012,0,0,-0,-0.101908,0.115394,0.014832,0.001144,0.017191,0.006648,0,11,4.264591,4,4.585968,NotSpot
2,4.179857,0.428484,0.168142,0.070227,-0.085914,0.521065,0.586801,-1.634888,-26.849085,0.526399,0.226836,0.158895,0.039415,0.238669,0.122516,1,7,3.571429,2,5.619048,4.151433,-0.028425,0.085171,0.050855,0.002477,0.005803,0.000892,-0.000127,-0.000614,-0.000374,-0.133549,0.245189,0.046809,0.00491,0.05734,0.045962,1,10,4.515152,5,4.695076,3.442017,-0.73784,-0.709415,0.039566,0.034749,0.026824,-0.000133,-0.000012,-0,-0,0,-0.101139,0.143817,0.021679,0.00105,0.020694,0.005979,0,10,4.206226,4,4.258086,NotSpot
7,4.043521,0.413939,0.24337,0.135478,0.08373,0.000135,-0.879053,-1.293042,49.476563,-0.306048,0.272393,0.170863,0.035682,0.226202,0.145327,2,7,5.285714,6,3.238095,4.012568,-0.030952,0.070354,0.054551,0.012231,0.008836,0.001572,-0.000578,-0.000565,0.000272,-0.112674,0.277584,0.062818,0.005721,0.069958,0.044752,1,8,3.545455,3,4.130682,3.309274,-0.734247,-0.703295,0.037844,0.032698,0.026174,-0.000139,-0.000011,-0,-0,0,-0.096716,0.174767,0.030478,0.000949,0.024611,0.005314,0,10,4.101167,4,4.4116,NotSpot
7,4.580698,0.83901,0.245411,0.055422,-0.128874,0.002523,0.042938,0.924404,-0.398133,-1.139843,0.192523,0.127332,0.034567,0.232029,0.08617,3,7,5.285714,6,2.571429,4.119262,-0.461435,0.077526,0.032097,0.016054,-0.007379,-0.000381,0.000698,0.000445,-0.000033,-0.125677,0.189839,0.028019,0.003843,0.053944,0.030592,1,8,4.545455,5,3.193182,3.51776,-1.062937,-0.601502,0.039234,0.035978,0.0245,-0.000081,-0.000012,0,0,-0,-0.099712,0.112455,0.014213,0.001193,0.017428,0.007566,0,13,4.120623,4,4.778362,NotSpot
3,4.534789,0.689791,0.159739,0.056931,-0.269829,-0.075359,0.029407,-5.035786,6.015854,-0.586983,0.235214,0.143446,0.040236,0.237201,0.103196,3,8,4.857143,5,4.142857,4.170102,-0.364687,0.088157,0.042429,0.016617,-0.006903,-0.000104,0.000782,0.00022,-0.000285,-0.147203,0.204194,0.032078,0.004591,0.055756,0.037684,0,9,4.545455,4,3.755682,3.493641,-1.041147,-0.676461,0.039899,0.03593,0.025276,-0.000163,-0.000014,0,0,-0,-0.101105,0.122949,0.016561,0.001163,0.018155,0.0073,0,13,4.182879,4,4.587518,NotSpot
5,4.391002,0.434508,0.429388,0.24645,-0.25254,-0.025061,0.318546,5.055466,3.155515,-0.25157,0.404125,0.190874,0.03659,0.237471,0.123761,2,6,4.285714,5,1.904762,4.159915,-0.231087,0.095762,0.037191,0.021502,-0.003235,0.000788,0.000616,-0.000208,-0.000482,-0.154454,0.237985,0.043543,0.006373,0.059804,0.043735,1,9,4.484848,5,3.820076,3.43322,-0.957782,-0.726695,0.039549,0.035175,0.025943,-0.000238,-0.000014,0,-0,-0,-0.100667,0.141815,0.021087,0.001114,0.019891,0.006939,0,13,4.256809,4,4.894729,NotSpot
2,4.126195,0.542423,0.35206,0.185,-0.047827,0.148656,-0.087004,0.013809,25.077045,0.375363,0.47584,0.22801,0.033389,0.231292,0.146581,2,5,3.285714,3,1.904762,4.073969,-0.052226,0.093693,0.033831,0.017759,0.001182,0.001624,0.000155,-0.0003,-0.000234,-0.145282,0.281668,0.062724,0.007534,0.069175,0.044969,1,9,4.454545,5,4.193182,3.335739,-0.790457,-0.73823,0.037695,0.033858,0.025764,-0.000306,-0.000013,0,-0,-0,-0.097317,0.165469,0.027444,0.001058,0.022352,0.006481,0,11,4.194552,4,4.493251,NotSpot
5,3.958344,0.423007,0.418588,0.186995,0.093804,-0.098904,0.723768,-3.559603,-58.645828,-0.182575,0.411976,0.212925,0.030509,0.218552,0.169714,2,7,4.285714,4,2.571429,3.913759,-0.044585,0.094737,0.044288,0.007742,0.003618,0.001857,-0.00033,-0.000056,0.000134,-0.131283,0.316646,0.086242,0.00806,0.081785,0.042652,1,8,3.909091,4,3.710227,3.201543,-0.756802,-0.712216,0.034902,0.032547,0.02277,-0.000361,-0.000011,0,-0,0,-0.090219,0.190009,0.034872,0.000999,0.025162,0.005905,0,10,4.093385,4,4.436558,NotSpot
6,4.408939,0.789004,0.355638,0.172963,-0.112438,0.051069,0.030956,-5.897516,-17.723715,-0.60633,0.099756,0.118161,0.044439,0.224198,0.104832,2,7,5.285714,6,3.238095,4.060122,-0.348817,0.097241,0.056228,0.001977,-0.00069,0.000328,0.000637,-0.000288,-0.000687,-0.151493,0.175481,0.025134,0.008142,0.061501,0.034531,1,13,4.393939,4,5.183712,3.39248,-1.016459,-0.667642,0.041372,0.03511,0.023078,-0.000035,-0.000015,0,0,0,-0.09956,0.145279,0.022365,0.001136,0.0223,0.007037,0,13,4.124514,4,4.382874,NotSpot
5,4.423971,0.738292,0.387038,0.105033,-0.086618,0.254389,0.703443,6.609182,8.524402,-0.246221,0.198923,0.162573,0.045695,0.227935,0.124858,2,6,4.285714,5,1.904762,4.098212,-0.325759,0.099799,0.086848,0.006877,-0.002344,0.000526,0.000284,-0.000506,0.000178,-0.17977,0.197562,0.033084,0.009605,0.066439,0.039156,1,9,4.545455,4,3.505682,3.363266,-1.060705,-0.734946,0.04074,0.03467,0.023489,-0.000192,-0.000016,0,-0,-0,-0.098899,0.154866,0.024794,0.001108,0.022372,0.006944,0,13,4.058366,4,4.383299,NotSpot
5,4.424957,0.658742,0.197534,0.180602,0.012366,0.060336,-0.013959,-5.082528,-25.698191,-0.64181,0.633147,0.242599,0.045766,0.227114,0.148377,4,9,5.142857,5,3.142857,4.062532,-0.362425,0.113795,0.079605,0.006066,-0.003127,0.000788,0.00013,-0.000135,0.000686,-0.187334,0.251397,0.05469,0.010876,0.0742,0.041784,1,9,4.424242,4,4.501894,3.298599,-1.126358,-0.763933,0.038961,0.033446,0.023407,-0.000339,-0.000015,0,-0,-0,-0.095813,0.169992,0.028858,0.001086,0.023066,0.006848,0,13,4.132296,4,4.568367,NotSpot
7,4.513094,0.927962,0.232617,0.039052,-0.021623,-0.1868,0.265644,3.433554,17.979652,-1.121527,0.232031,0.127957,0.044978,0.216372,0.123523,1,13,5.428571,4,14.952381,3.959327,-0.553767,0.126571,0.077886,0.011643,0.006732,0.000039,0.000013,-0.000491,-0.000532,-0.192813,0.167454,0.031929,0.011077,0.076754,0.032666,1,13,4.363636,4,5.613636,3.232208,-1.280886,-0.727118,0.041199,0.033756,0.020682,0.000024,-0.000018,-0,0,0,-0.095637,0.17938,0.032517,0.001052,0.027307,0.006387,0,13,3.988327,4,4.167832,NotSpot
6,4.294444,0.739032,0.418462,0.262296,0.074015,-0.13524,0.382102,5.577643,-13.174679,-1.41979,0.590634,0.157197,0.051547,0.211327,0.120118,1,13,5.571429,4,17.285715,3.727936,-0.566509,0.136892,0.040287,0.007342,0.009412,-0.000792,-0.000457,-0.000221,-0.000049,-0.169837,0.211141,0.054624,0.0074,0.090546,0.025597,0,13,4.030303,3,5.780303,3.039907,-1.254537,-0.688029,0.039094,0.032715,0.017819,0.000365,-0.000021,-0,0,0,-0.089628,0.210337,0.043548,0.000982,0.033236,0.00571,0,13,3.766537,4,4.078094,NotSpot
7,3.313959,0.527057,0.09791,0.075497,0.084555,-0.015724,-0.864302,3.0018,1.871401,-0.54947,0.521731,0.304172,0.018346,0.240669,0.04771,1,7,3.428571,3,4.619048,2.892058,-0.421902,0.13637,0.032182,0.003524,0.00086,0.000226,-0.000015,-0.000605,0.000724,-0.172076,0.433109,0.184526,0.001451,0.123999,0.011404,0,7,3.393939,3,3.246212,2.421475,-0.892484,-0.470582,0.027848,0.019992,0.001196,0.000888,-0.000011,-0,0,-0,-0.049036,0.255518,0.060538,0.000493,0.038111,0.003396,0,8,2.805448,3,3.547939,NotSpot
3,4.246667,0.489564,0.227262,0.117645,-0.075571,0.092448,0.697456,-8.149667,0.926774,-0.379947,0.504395,0.106914,0.052522,0.127283,0.060485,3,8,4.857143,5,3.142857,3.95596,-0.290707,0.054432,0.039019,0.013265,-0.005852,-0.001625,0.000261,-0.000069,-0.000314,-0.106716,0.111802,0.008972,0.001871,0.030453,0.005954,1,9,4.30303,4,3.780303,3.596912,-0.649756,-0.359048,0.036126,0.023382,0.013615,0.00007,0.000004,0.000001,0,-0,-0.073123,0.021505,0.001719,0.000586,0.007514,0.005719,0,9,3.976654,4,3.968203,NotSpot
1,2.576075,0.48865,0.275365,0.098279,0.03181,0.180397,0.189959,1.56253,-11.045172,0.665736,0.364477,0.085076,0.066408,0.142313,0.067686,1,4,2.142857,2,1.47619,2.642947,0.066872,0.084921,0.06004,0.05093,0.000442,0.000774,-0.000104,-0.000505,0.000033,-0.094031,0.198279,0.054042,0.004283,0.069932,0.016204,0,6,2.606061,2,2.433712,2.185835,-0.39024,-0.457112,0.029305,0.020432,0.004157,0.000347,-0.000031,0,0,-0,-0.053894,0.214419,0.044052,0.000731,0.031092,0.003482,0,9,2.642023,2,2.722915,NotSpot
3,2.862116,0.510336,0.506664,0.169597,-0.049235,0.007416,0.083764,-3.568864,-1.718187,-0.17327,0.205852,0.093757,0.058045,0.141974,0.061845,1,6,3.285714,3,2.571429,2.675109,-0.187007,0.11169,0.050405,0.042863,-0.007363,0.000782,-0.000139,-0.000046,0.000424,-0.119233,0.199747,0.055973,0.004948,0.070146,0.016304,0,6,2.757576,3,2.189394,2.196063,-0.666053,-0.479046,0.029355,0.02071,0.00404,-0.000178,-0.00003,0.000001,0,-0,-0.054105,0.212414,0.043108,0.00075,0.03004,0.003742,0,9,2.708171,3,2.809035,NotSpot
4,2.777709,0.352615,0.33686,0.117595,-0.047619,-0.249824,-0.372117,4.717464,10.260083,-0.10184,0.298011,0.103905,0.03747,0.146953,0.052997,0,4,2.571429,3,1.952381,2.634227,-0.143482,0.117669,0.03172,0.029687,-0.012252,0.000593,0.000019,0.000048,0.000484,-0.119702,0.243709,0.072849,0.003162,0.073918,0.014576,0,6,2.727273,3,2.017045,2.177119,-0.60059,-0.457108,0.028119,0.019731,0.002866,-0.000666,-0.000027,0.000001,0,-0,-0.050716,0.212878,0.04294,0.000702,0.029092,0.003873,0,9,2.715953,3,2.790096,NotSpot
2,2.541677,0.414243,0.21487,0.187635,-0.043825,0.088315,-0.225876,2.015913,8.497437,0.441478,0.166041,0.111253,0.028595,0.154414,0.044395,1,4,2.142857,2,0.809524,2.525609,-0.016069,0.1028,0.019064,0.01498,-0.013839,0.000165,0.000282,-0.000245,-0.000001,-0.106885,0.304353,0.09852,0.001486,0.079661,0.012134,0,5,2.636364,3,1.176136,2.130889,-0.410788,-0.394719,0.026241,0.017729,0.000085,-0.001083,-0.000022,0.000002,0,-0,-0.043885,0.214176,0.042977,0.00062,0.028179,0.003898,0,10,2.583658,2,2.978326,NotSpot
2,2.561684,0.152117,0.148518,0.056874,-0.053063,0.271845,0.29476,-6.517004,-12.729789,-0.243761,0.211697,0.139308,0.025432,0.162515,0.037967,2,5,3,3,1.333333,2.361948,-0.199736,0.080572,0.017961,0.004946,-0.013835,-0.000729,0.000516,-0.000015,-0.000539,-0.093587,0.360945,0.126188,0.000708,0.085651,0.009962,0,7,2.606061,2,1.808712,2.060716,-0.500968,-0.301232,0.024391,0.0155,0.005817,-0.001402,-0.000015,0.000001,0,-0,-0.034074,0.213928,0.042408,0.000543,0.027199,0.003849,0,8,2.424124,2,2.682697,NotSpot
2,2.856439,0.675241,0.344913,0.094739,-0.024302,0.103315,-0.179245,-6.260984,5.248043,-0.425067,0.265414,0.155919,0.033375,0.151633,0.058939,2,6,3.571429,3,1.619048,2.464956,-0.391483,0.125939,0.068039,0.029489,-0.013157,-0.0002,0.000449,-0.000014,0.000083,-0.164489,0.266661,0.083993,0.005269,0.074959,0.016094,0,6,2.848485,3,2.632576,2.003509,-0.85293,-0.461447,0.027068,0.015432,0.000388,-0.000226,-0.000031,0.000001,0,-0,-0.042888,0.21889,0.045101,0.00063,0.029778,0.00331,0,9,2.447471,2,2.607581,NotSpot
3,2.663291,0.440295,0.310075,0.101612,0.011618,-0.181265,-0.361556,3.484696,12.136625,-0.231832,0.542574,0.194873,0.022848,0.15499,0.050831,0,4,2.714286,3,2.238095,2.401038,-0.262252,0.11325,0.048875,0.016961,-0.01784,0.000529,0.000175,-0.000205,0.000541,-0.145164,0.312304,0.101757,0.003334,0.077709,0.014569,0,6,2.666667,3,2.041667,1.986485,-0.676805,-0.414553,0.025791,0.014913,0.002096,-0.000689,-0.000027,0.000002,0,-0,-0.038608,0.216837,0.043985,0.00058,0.028581,0.003483,0,9,2.498055,2,2.625973,NotSpot
