@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Minimum_1.0 numeric
@attribute Maximum_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Median_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Minimum_2.0 numeric
@attribute Maximum_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Median_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Minimum_4.0 numeric
@attribute Maximum_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Median_4.0 numeric
@attribute Variance_4.0 numeric
@attribute class {Spot,NotSpot}

@data
1,0.608262,0.168809,0.05111,0.009307,-0.078955,-0.0304,0.368505,1.032538,-14.65708,-0.127006,0.054401,0.006307,0.003928,0.049189,0.035756,0,1,0.714286,1,0.238095,0.610768,0.002507,0.039273,0.013892,0.011153,0.003773,-0.001001,0.000241,0.000026,-0.000511,0.036534,0.040545,0.004851,0.001153,0.025149,0.016061,0,2,0.575758,1,0.376894,0.906373,0.298111,0.295604,0.030541,0.021419,0.01085,0.000697,-0.000008,-0.000001,0,0,0.041109,0.106735,0.011845,0.000796,0.01342,0.004825,0,4,0.595331,0,0.530916,NotSpot
1,0.624786,0.111816,0.061683,0.038029,-0.05862,-0.062501,0.12189,1.660322,4.631424,-0.088162,0.091527,0.004912,0.003589,0.048782,0.037596,0,2,0.571429,0,0.619048,0.615226,-0.009559,0.031474,0.01518,0.015115,0.002204,-0.001043,0.000063,0.000185,-0.000346,0.031539,0.043595,0.004648,0.001063,0.023539,0.017104,0,2,0.606061,1,0.371212,0.900513,0.275728,0.285287,0.028764,0.022071,0.010809,0.000799,-0.000006,-0.000001,0,-0,0.040027,0.104372,0.011357,0.000724,0.013156,0.004597,0,3,0.595331,0,0.507478,NotSpot
0,0.56429,0.292814,0.02618,0.022406,0.055411,-0.021174,0.336066,-1.088985,-6.206579,0.28904,0.158721,0.101173,0.003801,0.12718,0.024707,0,1,0.428571,0,0.285714,0.858521,0.294231,0.131627,0.009145,0.008018,0.001171,0.0007,-0.000447,-0.000005,0.000239,0.1305,0.236743,0.069504,0.000295,0.067383,0.008826,0,2,0.575758,1,0.376894,1.204425,0.640134,0.345904,0.036184,0.012651,0.006178,-0.000695,0.000012,-0,-0,0,0.029711,0.181122,0.031974,0.000303,0.025235,0.003195,0,6,0.859922,1,1.261551,NotSpot
0,0.537387,0.181386,0.054631,0.018684,0.052246,0.024025,-0.185382,0.109423,5.671812,0.145438,0.061117,0.043547,0.002924,0.105844,0.02129,0,1,0.428571,0,0.285714,0.747167,0.209779,0.110268,0.006921,0.006141,0.002118,-0.000081,-0.000471,0.000232,0.000478,0.111048,0.171728,0.044063,0.000173,0.057184,0.007291,0,2,0.515152,0,0.382576,1.086794,0.549407,0.339627,0.036055,0.011821,0.009656,-0.000357,0.000003,-0.000001,-0,0,0.033889,0.163249,0.026426,0.000232,0.022438,0.002891,0,4,0.708171,0,0.848097,NotSpot
0,0.566748,0.133807,0.106109,0.032209,0.042276,0.057533,-0.100376,-3.223297,-1.091199,0.004511,0.108713,0.019108,0.002998,0.084882,0.018926,0,2,0.714286,1,0.571429,0.667303,0.100555,0.081945,0.006613,0.005225,0.002699,-0.000777,-0.000253,0.000343,0.000289,0.080557,0.116347,0.024918,0.000124,0.046511,0.006416,0,3,0.606061,0,0.621212,0.985409,0.418661,0.318106,0.0358,0.012631,0.011037,-0.00002,-0.000005,-0.000001,0,0,0.037394,0.141736,0.020405,0.000206,0.019229,0.002843,0,4,0.63035,0,0.632357,NotSpot
0,0.601817,0.081368,0.041138,0.006451,0.007369,-0.042456,0.107977,1.941723,-4.774073,-0.04668,0.170575,0.01177,0.00357,0.065741,0.018432,0,2,0.428571,0,0.619048,0.615833,0.014017,0.055421,0.010045,0.003305,0.003021,-0.001131,0.000116,0.000292,-0.000231,0.048681,0.07393,0.012465,0.000145,0.036175,0.00663,0,3,0.575758,0,0.626894,0.90469,0.302874,0.288857,0.034752,0.015528,0.010352,0.000274,-0.000013,-0.000001,0,0,0.039929,0.118803,0.014787,0.000274,0.015973,0.003103,0,4,0.595331,0,0.530916,NotSpot
2,0.624378,0.210406,0.050632,0.041551,-0.036971,-0.188761,-0.103253,2.969354,4.768844,-0.201325,0.095927,0.007264,0.003535,0.049638,0.020586,0,2,0.714286,0,0.904762,0.587398,-0.036979,0.035919,0.013721,0.002111,0.002862,-0.001036,0.000355,-0.000002,-0.000499,0.024309,0.043838,0.005414,0.000214,0.02697,0.008234,0,3,0.545455,0,0.568182,0.84821,0.223833,0.260812,0.032399,0.018708,0.009836,0.000495,-0.000017,-0.000001,0,0,0.041272,0.097841,0.01035,0.000428,0.013098,0.003595,0,4,0.544747,0,0.483341,NotSpot
0,0.58277,0.108248,0.086277,0.014593,-0.038207,0.058224,-0.048602,-1.598501,4.745794,0.007377,0.060803,0.004128,0.003317,0.037343,0.025865,0,2,0.714286,1,0.571429,0.577829,-0.004941,0.022441,0.015091,0.003435,0.001946,-0.000746,0.000239,-0.000328,-0.000203,0.010786,0.028606,0.002091,0.000499,0.019656,0.011209,0,2,0.515152,0,0.382576,0.817231,0.234461,0.239402,0.028611,0.022259,0.009527,0.000627,-0.000018,-0.000001,0,-0,0.041343,0.083402,0.007662,0.000573,0.011153,0.004011,0,3,0.560311,0,0.458262,NotSpot
0,0.554749,0.179761,0.053833,0.028408,0.027019,0.166355,-0.048757,-2.992124,-3.532103,0.205187,0.094705,0.00507,0.002908,0.035088,0.028422,0,1,0.571429,1,0.285714,0.583244,0.028495,0.013618,0.012095,0.009468,0.000182,-0.000637,-0.000076,-0.000277,0.000243,0.007946,0.030619,0.001863,0.000398,0.017709,0.012364,0,2,0.606061,1,0.433712,0.811259,0.25651,0.228015,0.026893,0.02278,0.009482,0.000667,-0.000015,-0,0,-0,0.040191,0.079415,0.007005,0.000526,0.01077,0.003828,0,3,0.568093,0,0.465072,NotSpot
1,0.537963,0.108531,0.060627,0.000793,0.025916,0.006845,0.085368,2.719805,9.664065,0.168364,0.05097,0.027418,0.003684,0.101023,0.02761,0,1,0.428571,0,0.285714,0.717821,0.179857,0.100155,0.008405,0.004568,0.005232,0.000542,-0.000585,-0.000299,0.000204,0.103992,0.139153,0.032488,0.000778,0.052721,0.012098,0,2,0.454545,0,0.380682,1.100051,0.562088,0.38223,0.039628,0.01179,0.010212,-0.000407,0.000011,-0.000001,-0,0,0.038051,0.151979,0.023061,0.000671,0.020456,0.004594,0,4,0.63035,0,0.679232,NotSpot
1,0.558774,0.085533,0.023653,0.015829,0.026638,0.044731,-0.159236,-0.77273,2.272967,0.077709,0.070731,0.011348,0.003575,0.081845,0.022744,0,2,0.571429,0,0.619048,0.64988,0.091106,0.070012,0.010176,0.007338,0.005226,-0.000399,-0.000445,0.000019,0.000193,0.07285,0.099486,0.019335,0.000428,0.043823,0.009496,0,2,0.606061,1,0.433712,0.992018,0.433244,0.342138,0.037434,0.013538,0.010887,-0.000159,0.000001,-0.000001,0,0,0.040085,0.135257,0.018655,0.000501,0.018117,0.00397,0,4,0.59144,0,0.586333,NotSpot
2,0.634043,0.18381,0.082924,0.01258,0.024972,-0.051822,-0.172842,2.326809,-0.236706,-0.254155,0.083542,0.008151,0.003339,0.064267,0.018751,0,2,0.714286,1,0.571429,0.601319,-0.032724,0.043041,0.011715,0.010592,0.00406,-0.001176,-0.000039,0.000384,-0.000044,0.044165,0.069333,0.010441,0.000213,0.035082,0.007451,0,3,0.606061,0,0.558712,0.900447,0.266404,0.299128,0.035793,0.0157,0.010055,0.000082,-0.00001,-0.000001,0,0,0.041439,0.115038,0.013933,0.000387,0.015474,0.003548,0,3,0.533074,0,0.468628,NotSpot
1,0.691303,0.306794,0.091984,0.071043,-0.020114,-0.053125,0.090653,-3.816966,2.461511,-0.469821,0.038447,0.009355,0.002526,0.049169,0.016411,0,3,1.285714,1,1.238095,0.569865,-0.121438,0.026384,0.013981,0.009732,0.002702,-0.001411,0.000329,0.000472,-0.000408,0.022136,0.047131,0.00509,0.000175,0.027054,0.006378,0,3,0.727273,1,0.642045,0.8288,0.137497,0.258935,0.034164,0.017226,0.009353,0.000284,-0.000018,-0.000001,0,0,0.042037,0.093294,0.009603,0.000338,0.012853,0.003368,0,3,0.548638,0,0.482977,NotSpot
2,0.661515,0.206175,0.1068,0.069359,-0.06591,-0.095726,0.558611,1.506419,-14.441006,-0.382333,0.089216,0.007263,0.002852,0.037217,0.016299,0,2,0.857143,1,0.809524,0.55395,-0.107565,0.020297,0.016598,0.00452,0.001556,-0.001022,0.000362,0.000122,-0.000326,0.008219,0.031404,0.002196,0.000229,0.020268,0.006531,0,3,0.636364,0,0.676136,0.779656,0.118141,0.225706,0.032006,0.018715,0.008846,0.000425,-0.000023,-0.000001,0,-0,0.041875,0.072915,0.006241,0.000362,0.010609,0.003395,0,3,0.540856,0,0.452426,NotSpot
1,0.571765,0.100737,0.098263,0.023523,0.019707,0.05166,-0.341444,0.249345,9.205571,-0.021049,0.091531,0.003904,0.002972,0.028843,0.018591,0,2,0.571429,0,0.619048,0.551915,-0.01985,0.016893,0.015877,0.00216,0.000204,-0.000421,0.000103,-0.000336,0.000301,0.001144,0.024681,0.000894,0.00031,0.015251,0.007835,0,2,0.636364,1,0.488636,0.753369,0.181604,0.201454,0.029515,0.020094,0.00856,0.000496,-0.000024,-0,0,-0,0.041049,0.057939,0.004188,0.000421,0.009143,0.003441,0,3,0.583658,0,0.486138,NotSpot
1,0.528855,0.134927,0.034259,0.030399,0.085107,0.085141,-0.639833,0.234992,9.373311,0.199584,0.074423,0.004761,0.002714,0.026579,0.020746,0,1,0.285714,0,0.238095,0.560816,0.031961,0.013815,0.01004,0.002797,-0.001798,-0.000182,-0.000065,-0.000396,0.000555,-0.000978,0.026359,0.000809,0.000207,0.013681,0.008698,0,2,0.636364,1,0.488636,0.748894,0.220039,0.188078,0.02893,0.019312,0.008535,0.000501,-0.000021,-0,0,-0,0.039707,0.052474,0.003548,0.000397,0.00882,0.003222,0,3,0.544747,0,0.452091,NotSpot
0,0.605705,0.1265,0.061542,0.023088,0.005301,0.053918,0.444483,-2.683724,-22.027687,0.041869,0.112114,0.006346,0.005599,0.077562,0.034969,0,2,0.714286,1,0.571429,0.654935,0.04923,0.060814,0.013865,0.006286,0.004324,-0.000035,-0.000433,-0.000192,0.00022,0.068393,0.078911,0.012336,0.002372,0.039212,0.017631,0,3,0.606061,0,0.621212,1.032871,0.427166,0.377936,0.040756,0.013492,0.011359,-0.000188,0.00001,-0,0,0,0.042889,0.128024,0.016538,0.001212,0.016081,0.006454,0,3,0.564202,0,0.512464,NotSpot
0,0.592673,0.172183,0.093852,0.001078,-0.008699,0.037754,0.317381,0.870881,-5.454723,0.077253,0.091088,0.007423,0.004759,0.060896,0.028278,0,1,0.428571,0,0.285714,0.605957,0.013284,0.034398,0.012682,0.008743,0.004668,-0.000475,-0.000302,-0.000175,-0.00007,0.038337,0.063198,0.007451,0.001118,0.031876,0.013679,0,3,0.606061,0,0.621212,0.930666,0.337993,0.324709,0.037027,0.017082,0.010361,-0.000049,-0.000001,-0.000001,0,0,0.043748,0.111808,0.012954,0.000918,0.014185,0.005474,0,3,0.560311,0,0.505137,NotSpot
1,0.563881,0.205148,0.157592,0.034587,0.005021,-0.081576,-0.305824,0.660452,13.909034,0.012969,0.111252,0.00776,0.007102,0.047038,0.022055,0,2,0.571429,0,0.619048,0.567355,0.003474,0.017487,0.014625,0.010985,0.003623,-0.000729,0.000034,-0.000026,-0.000239,0.021126,0.050584,0.004245,0.000473,0.025297,0.010123,0,3,0.515152,0,0.507576,0.845735,0.281854,0.27838,0.034509,0.01882,0.009467,0.000088,-0.000012,-0.000001,0,0,0.043862,0.092049,0.009177,0.000693,0.012093,0.004667,0,3,0.548638,0,0.506414,NotSpot
0,0.542817,0.068236,0.057706,0.00014,-0.030383,-0.04146,-0.025459,1.449124,-5.287547,0.010671,0.215894,0.010625,0.004797,0.036179,0.017402,0,1,0.428571,0,0.285714,0.539991,-0.002826,0.018537,0.013249,0.008326,0.002058,-0.000752,0.000257,0.000067,-0.000179,0.013614,0.038097,0.002204,0.000237,0.019697,0.007545,0,3,0.484848,0,0.570076,0.780914,0.238097,0.240923,0.032961,0.019064,0.008745,0.000202,-0.000021,-0.000001,0,0,0.04328,0.070503,0.005819,0.000539,0.010119,0.004048,0,3,0.536965,0,0.499605,NotSpot
0,0.539263,0.165823,0.139369,0.028772,-0.043613,0.072271,0.069825,-1.884538,3.712316,-0.002319,0.154666,0.008408,0.003627,0.028403,0.014958,0,2,0.571429,0,0.619048,0.527093,-0.01217,0.019304,0.015403,0.005583,0.000645,-0.000568,0.000222,0.000068,0.000048,0.009484,0.026926,0.001001,0.000259,0.01535,0.006218,0,3,0.575758,0,0.689394,0.73805,0.198787,0.210957,0.031654,0.018729,0.008252,0.000279,-0.000026,-0,0,-0,0.042131,0.049606,0.003327,0.000437,0.008585,0.003572,0,3,0.498054,0,0.446285,NotSpot
0,0.550964,0.12237,0.119675,0.072904,-0.012697,-0.003688,0.158278,-0.45572,-6.794956,-0.075598,0.077631,0.004327,0.004027,0.023793,0.014755,0,2,0.714286,0,0.904762,0.529279,-0.021685,0.016916,0.016058,0.004596,-0.000831,-0.000241,0.000107,0.000045,0.000263,0.005455,0.022663,0.000473,0.000307,0.012583,0.006051,0,2,0.454545,0,0.443182,0.716727,0.165763,0.187448,0.030553,0.018081,0.008005,0.000314,-0.000026,-0,0,-0,0.040629,0.033128,0.001895,0.000348,0.007757,0.003154,0,3,0.533074,0,0.476441,NotSpot
0,0.54138,0.061223,0.024104,0.006644,-0.005116,-0.042154,-0.075798,1.08921,-0.767458,0.030475,0.082434,0.005286,0.003108,0.023021,0.015778,0,1,0.571429,1,0.285714,0.543368,0.001988,0.013888,0.013227,0.002787,-0.002672,0.000066,0.000142,0.000003,0.000154,0.002126,0.025461,0.000528,0.000217,0.012029,0.006328,0,2,0.454545,0,0.443182,0.715345,0.173965,0.171977,0.030721,0.016304,0.008025,0.000311,-0.000023,0,0,-0,0.039001,0.027005,0.001436,0.000411,0.007714,0.002783,0,3,0.548638,0,0.482977,NotSpot
1,0.694908,0.143666,0.078919,0.017923,0.023645,-0.005085,-0.550178,1.306137,14.712398,-0.204662,0.142531,0.009559,0.003771,0.063367,0.043771,0,3,0.714286,0,1.238095,0.649857,-0.045051,0.049918,0.010459,0.007422,-0.000454,-0.000647,-0.000087,0.000151,0.000093,0.046881,0.074475,0.00868,0.002958,0.030186,0.023665,0,3,0.69697,0,0.780303,1.005966,0.311058,0.356109,0.039944,0.015482,0.011417,-0.000049,0.000009,-0,0,0,0.044008,0.117763,0.013883,0.001489,0.013268,0.007992,0,3,0.610895,0,0.582381,NotSpot
1,0.674723,0.182653,0.075706,0.01144,0.019042,-0.016375,-0.008023,1.684359,7.853839,-0.246919,0.192686,0.012548,0.00399,0.046726,0.036833,0,1,0.714286,1,0.238095,0.595949,-0.078774,0.030329,0.0102,0.003255,0.000985,-0.000618,-0.000156,-0.000098,-0.000078,0.023384,0.060889,0.005102,0.001413,0.022736,0.019685,0,3,0.69697,1,0.717803,0.905095,0.230372,0.309146,0.035333,0.01985,0.010299,-0.000029,-0.000002,-0,0,0,0.044884,0.100264,0.010353,0.00118,0.011433,0.006953,0,3,0.564202,0,0.504651,NotSpot
0,0.50895,0.214648,0.026484,0.015108,-0.022048,0.059027,0.497738,-3.040519,-19.031063,0.173057,0.205693,0.013652,0.005521,0.034829,0.029039,0,1,0.571429,1,0.285714,0.551356,0.042407,0.022026,0.009166,0.004227,0.001457,-0.000227,-0.000059,-0.000369,-0.000062,0.017087,0.050242,0.002921,0.000617,0.017975,0.014536,0,3,0.484848,0,0.507576,0.823048,0.314098,0.271691,0.032169,0.021986,0.009324,0.000003,-0.000012,-0,0,0,0.04483,0.079391,0.00682,0.000949,0.009548,0.006035,0,3,0.544747,0,0.498966,NotSpot
0,0.389906,0.220669,0.18835,0.022677,-0.021406,0.058186,-0.096326,1.390494,3.809587,0.431696,0.090093,0.009049,0.007072,0.027752,0.021565,0,0,0,0,0,0.519184,0.129277,0.02248,0.008809,0.00665,0.001038,0.000061,0.000031,-0.000383,0.000204,0.020321,0.036698,0.001497,0.000321,0.014762,0.010138,0,2,0.454545,0,0.318182,0.762406,0.372499,0.243222,0.031145,0.021348,0.008568,0.00004,-0.00002,-0,0,0,0.043925,0.056979,0.003855,0.00081,0.008047,0.005131,0,3,0.529183,0,0.484497,NotSpot
0,0.435655,0.134408,0.091012,0.082595,0.014542,0.06195,-0.533512,-0.618893,13.793737,0.142825,0.114207,0.006132,0.005223,0.023931,0.016512,0,2,0.428571,0,0.619048,0.505276,0.069622,0.023765,0.009654,0.007533,0.000308,-0.000015,0.000081,-0.00001,0.000201,0.021644,0.022915,0.000664,0.000291,0.012768,0.007263,0,2,0.424242,0,0.439394,0.724545,0.28889,0.219269,0.031108,0.019329,0.008088,0.000071,-0.000024,-0,0,-0,0.042349,0.035682,0.001812,0.000772,0.007304,0.004111,0,3,0.505837,0,0.469692,NotSpot
2,0.545465,0.188684,0.060609,0.019541,-0.045435,-0.076387,0.278651,1.152678,-6.109419,-0.268835,0.11312,0.005984,0.005208,0.022924,0.014146,0,2,0.571429,0,0.619048,0.510953,-0.034512,0.021673,0.011133,0.006681,-0.000586,-0.000119,0.000176,0.000423,-0.000214,0.017221,0.020755,0.000474,0.000312,0.012224,0.005753,0,2,0.606061,1,0.433712,0.708416,0.162951,0.197463,0.031322,0.016957,0.007888,0.000093,-0.000024,0,0,-0,0.040392,0.021063,0.000978,0.000621,0.007278,0.003155,0,3,0.509728,0,0.477444,NotSpot
1,0.565417,0.14093,0.069712,0.00933,-0.071138,-0.071473,0.673714,-0.436921,-11.506045,-0.201312,0.132979,0.009131,0.003956,0.024745,0.013789,0,2,0.714286,1,0.571429,0.531642,-0.033776,0.019176,0.011968,0.00434,-0.001656,0.000173,0.000259,0.000406,-0.000406,0.011548,0.027987,0.000806,0.000248,0.013259,0.005219,0,2,0.575758,0,0.501894,0.711823,0.146406,0.180182,0.03225,0.014073,0.007971,0.000109,-0.000021,0,0,-0,0.038352,0.022957,0.001272,0.000366,0.007745,0.002512,0,3,0.548638,0,0.498602,NotSpot
1,0.722457,0.285472,0.158319,0.03391,0.023697,-0.009613,-0.023271,-3.487924,-14.9749,-0.477701,0.145267,0.014735,0.005002,0.055344,0.033058,0,3,1.285714,1,0.904762,0.608501,-0.113956,0.046398,0.013201,0.001356,-0.004366,-0.000738,0.00007,0.000101,-0.000008,0.031841,0.081153,0.010193,0.000655,0.0285,0.015783,0,3,0.69697,1,0.655303,0.914605,0.192147,0.306103,0.033468,0.02107,0.010694,-0.000079,-0.000001,0,0,-0,0.043845,0.104481,0.011256,0.000922,0.011804,0.006569,0,3,0.560311,0,0.5442,NotSpot
1,0.54491,0.106141,0.097868,0.020524,0.010486,0.029394,0.111247,2.604445,5.155344,-0.012251,0.233908,0.015179,0.004247,0.040402,0.027355,0,1,0.285714,0,0.238095,0.54752,0.00261,0.031022,0.008026,0.006556,-0.001916,-0.000127,-0.000113,-0.000249,0.000237,0.029552,0.058323,0.00469,0.00044,0.020658,0.013425,0,3,0.636364,0,0.613636,0.831791,0.286881,0.284271,0.029406,0.024874,0.009623,-0.000146,-0.000009,0,0,-0,0.044658,0.081473,0.007184,0.000825,0.009217,0.00638,0,3,0.533074,0,0.507691,NotSpot
0,0.407074,0.185876,0.053964,0.035005,0.005211,0.061756,-0.102719,0.126053,5.872033,0.204835,0.084456,0.010304,0.003814,0.029146,0.023897,0,1,0.285714,0,0.238095,0.507041,0.099967,0.027918,0.012656,0.005304,-0.000264,0.000413,-0.000156,-0.000336,0.000338,0.03527,0.035836,0.001887,0.000322,0.014585,0.012038,0,2,0.393939,0,0.371212,0.772864,0.365789,0.265822,0.029012,0.024015,0.008819,-0.000177,-0.000015,0,0,0,0.044208,0.058766,0.004013,0.00084,0.006904,0.006443,0,3,0.466926,0,0.460816,NotSpot
1,0.420337,0.149496,0.133254,0.00995,0.015694,-0.018476,0.138814,-0.154966,-12.375405,-0.026191,0.06152,0.007067,0.003766,0.024651,0.020287,0,1,0.571429,1,0.285714,0.491376,0.071039,0.029628,0.012619,0.004364,0.000582,0.000394,-0.000078,-0.000009,0.000061,0.037884,0.01454,0.000773,0.000255,0.012928,0.009433,0,2,0.363636,0,0.426136,0.738958,0.318622,0.247582,0.030692,0.020318,0.008342,-0.000177,-0.000018,0,0,0,0.042668,0.041621,0.002163,0.000915,0.007022,0.004835,0,3,0.509728,0,0.500882,NotSpot
1,0.495664,0.160682,0.101124,0.061716,-0.01056,-0.045532,-0.122827,-0.851139,4.362037,-0.200091,0.155203,0.009797,0.005963,0.026977,0.016165,0,2,0.714286,1,0.571429,0.500915,0.005251,0.028729,0.009459,0.005419,0.000895,0.000132,0.000048,0.000362,-0.00041,0.03277,0.021003,0.001031,0.000233,0.014545,0.00671,0,2,0.424242,0,0.376894,0.728487,0.232823,0.227571,0.032118,0.016448,0.00819,-0.00015,-0.000019,0,0,0,0.040376,0.038105,0.002165,0.000528,0.00784,0.003381,0,3,0.501945,0,0.446285,NotSpot
1,0.545797,0.199919,0.076828,0.070998,-0.021576,-0.081966,-0.053159,0.231032,9.630733,-0.19409,0.191257,0.013788,0.006472,0.032134,0.014538,0,2,0.714286,1,0.571429,0.5299,-0.015896,0.028625,0.008789,0.005565,0.000845,0.000251,0.000068,0.000334,-0.000378,0.025401,0.037256,0.00212,0.000243,0.017542,0.005317,0,2,0.484848,0,0.445076,0.738583,0.192787,0.208683,0.033701,0.012363,0.00835,-0.0001,-0.000016,0,-0,-0,0.037714,0.047655,0.003209,0.000197,0.008949,0.002441,0,2,0.525292,0,0.469084,NotSpot
2,0.63707,0.164444,0.063575,0.015497,-0.023278,-0.069232,-0.274849,2.028073,9.272123,-0.243517,0.168638,0.019958,0.007659,0.073888,0.028504,0,2,0.714286,1,0.571429,0.641093,0.004022,0.071233,0.013655,0.002444,-0.009257,-0.000518,0.000362,0.000232,-0.000035,0.060022,0.11726,0.020938,0.000388,0.038326,0.012303,0,3,0.575758,0,0.564394,0.956683,0.319612,0.31559,0.032958,0.019704,0.011541,-0.000162,0.000002,0.000001,0,-0,0.04112,0.119891,0.014675,0.000524,0.014257,0.005239,0,3,0.603113,0,0.623115,NotSpot
0,0.51932,0.128188,0.109872,0.023257,0.014149,-0.024239,-0.411627,0.408,10.235296,0.00494,0.169883,0.01297,0.004553,0.054913,0.024926,0,2,0.428571,0,0.619048,0.556218,0.036898,0.046246,0.015382,0.006025,-0.005379,-0.000219,0.000012,0.000188,0.000195,0.055604,0.072677,0.009,0.000335,0.028186,0.011603,0,3,0.545455,0,0.630682,0.870095,0.350775,0.313876,0.030113,0.023896,0.010359,-0.000322,-0.000003,0.000001,0,-0,0.04365,0.09451,0.009522,0.000604,0.011079,0.005618,0,3,0.498054,0,0.508785,NotSpot
0,0.423581,0.129894,0.082373,0.002189,-0.013861,-0.009313,0.28845,-2.609153,-10.192848,0.049711,0.073826,0.008624,0.00338,0.039835,0.024369,0,2,0.571429,0,0.952381,0.506328,0.082747,0.035926,0.022522,0.00284,-0.00159,0.000324,-0.000206,0.000073,0.000123,0.055608,0.036163,0.003146,0.000471,0.01989,0.012292,0,2,0.424242,0,0.439394,0.810995,0.387414,0.304667,0.029569,0.024171,0.009493,-0.000413,-0.000007,0,-0,-0,0.044247,0.072116,0.00578,0.000813,0.00831,0.006269,0,3,0.48249,0,0.477231,NotSpot
0,2.141878,0.287165,0.10904,0.065846,-0.005454,0.212529,-0.683707,-4.987463,14.957794,0.330359,0.683762,0.395872,0.038838,0.244866,0.042127,0,4,2,2,2.333333,2.083463,-0.058415,0.066634,0.061577,0.038036,-0.003778,0.000299,0.000588,-0.000808,-0.000002,-0.032979,0.414574,0.137711,0.003375,0.091688,0.011856,0,8,2.272727,2,2.892045,2.081638,-0.06024,-0.001825,0.046468,0.028245,0.024929,-0.000562,-0.000015,0,0,-0,-0.006706,0.131834,0.017013,0.000967,0.016571,0.0051,0,8,2.015564,2,3.640382,NotSpot
2,1.640465,0.297813,0.183573,0.044383,0.058216,-0.125091,-0.126104,0.713822,-1.253186,-0.158624,0.507279,0.29515,0.043934,0.252698,0.043733,0,3,1.714286,2,1.238095,1.737172,0.096707,0.188798,0.059527,0.03825,-0.00055,-0.000521,-0.000221,-0.000065,0.000205,0.091022,0.303058,0.089783,0.007685,0.092041,0.013553,0,4,1.575758,1,1.501894,1.986905,0.34644,0.249733,0.058793,0.026651,0.024415,-0.000636,-0.000015,0,0,-0,0.007727,0.091694,0.009368,0.001789,0.014983,0.005862,0,8,1.727626,1,3.089585,NotSpot
2,1.334119,0.389484,0.316273,0.171752,0.025714,-0.213235,0.326907,4.033047,-14.093028,-0.098541,0.350878,0.163644,0.065711,0.254619,0.045285,0,2,1.285714,1,0.571429,1.569532,0.235413,0.252002,0.054604,0.03547,0.000421,-0.001255,-0.000516,0.000472,0.000197,0.161929,0.153591,0.046547,0.018549,0.092468,0.014553,0,6,1.212121,1,1.859848,1.950124,0.616005,0.380592,0.064117,0.025369,0.023996,-0.000689,-0.000014,0,0,-0,0.014752,0.068459,0.00493,0.003602,0.014769,0.006228,0,9,1.55642,1,2.825906,NotSpot
