@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Difference_of_Gaussian_1.0_8.0 numeric
@attribute Difference_of_Gaussian_2.0_8.0 numeric
@attribute Difference_of_Gaussian_4.0_8.0 numeric
@attribute Hessian_largest_8.0_true numeric
@attribute Hessian_middle_8.0_true numeric
@attribute Hessian_smallest_8.0_true numeric
@attribute Derivatives_1_1_1_8.0 numeric
@attribute Derivatives_2_2_2_8.0 numeric
@attribute Derivatives_3_3_3_8.0 numeric
@attribute Derivatives_4_4_4_8.0 numeric
@attribute Derivatives_5_5_5_8.0 numeric
@attribute Laplacian_8.0 numeric
@attribute Edges_8.0 numeric
@attribute Structure_largest_8.0_1.0 numeric
@attribute Structure_smallest_8.0_1.0 numeric
@attribute Structure_largest_8.0_3.0 numeric
@attribute Structure_smallest_8.0_3.0 numeric
@attribute class {Spot,NotSpot}

@data
6,9.209425,0.715234,0.471749,0.259772,0.024235,0.063347,-0.53625,-0.935279,37.476608,0.927211,0.375956,0.148214,0.09047,0.207203,0.132619,9.609994,0.400569,0.0867,0.041645,0.006265,0.006434,-0.001193,-0.000263,0.000879,0.000016,0.122079,0.147663,0.02028,0.003414,0.03905,0.012148,10.091221,0.881796,0.481227,0.025195,0.022822,0.019055,0.000474,0.000016,0,0,0,0.016681,0.107042,0.012674,0.000482,0.031273,0.002107,10.183291,0.973866,0.573298,0.092071,0.022283,0.002123,0.001227,0.000088,0,-0,-0,0,-0.018934,0.047134,0.002424,0.000029,0.00332,0.000114,NotSpot
11,9.563281,0.625003,0.251504,0.18905,0.320971,0.132382,-1.57659,-3.609534,3.481791,-0.562549,0.321364,0.111872,0.0759,0.20316,0.140083,9.605481,0.0422,0.087977,0.03775,0.009002,0.002714,-0.000241,-0.00102,0.000617,0.001058,0.134729,0.123399,0.013351,0.006238,0.03736,0.01375,10.102993,0.539712,0.497512,0.025627,0.023078,0.016951,0.000691,0.000016,0,-0,-0,0.014403,0.098652,0.011025,0.000476,0.03048,0.002025,10.17553,0.612249,0.570049,0.072537,0.022327,0.002286,0.001064,0.000106,0,-0,-0,0,-0.018977,0.045557,0.002291,0.000025,0.003247,0.000102,NotSpot
18,10.056913,1.157445,0.683636,0.146353,-0.206822,-0.268387,-0.431966,-3.174402,60.640587,-1.694728,0.83278,0.353868,0.130463,0.220156,0.1273,9.787515,-0.269399,0.062225,0.029014,0.012178,-0.003498,-0.00007,0.000723,0.000269,-0.000862,0.045388,0.248487,0.045985,0.001992,0.044648,0.011484,10.132348,0.075435,0.344833,0.023932,0.021863,0.015628,-0.000215,0.000008,0,0,0,0.013559,0.136476,0.019302,0.000442,0.034268,0.002074,10.211874,0.154961,0.424359,0.079526,0.022174,0.001511,0.001193,0.000028,0,0,-0,-0,-0.01947,0.051459,0.002816,0.000035,0.003542,0.000135,NotSpot
9,9.396363,0.780688,0.771837,0.552233,0.105926,0.05466,-1.06179,2.220015,16.424433,0.561083,0.816692,0.316408,0.117661,0.216105,0.127839,9.678573,0.282209,0.070828,0.046713,0.022417,0.002751,-0.000143,0.000406,-0.00048,-0.000061,0.095124,0.220882,0.037818,0.002206,0.042827,0.011297,10.10612,0.709757,0.427547,0.023469,0.021019,0.018308,-0.000091,0.000008,-0,0,0,0.015858,0.126469,0.016889,0.000418,0.032764,0.002059,10.199965,0.803601,0.521392,0.093844,0.022144,0.001762,0.001121,0.000045,0,-0,-0,-0,-0.019261,0.050314,0.002708,0.000033,0.003472,0.000129,NotSpot
8,9.292738,0.639769,0.507667,0.407527,0.110562,0.429404,0.617605,-8.898901,-42.071743,0.739909,0.735776,0.245396,0.097347,0.210862,0.130708,9.610712,0.317974,0.085427,0.053785,0.01203,0.006302,-0.001067,-0.000384,-0.000185,0.000701,0.127182,0.176777,0.026464,0.003614,0.041011,0.011474,10.099188,0.80645,0.488476,0.023718,0.021534,0.018,0.000068,0.00001,-0,0,0,0.015816,0.116514,0.014633,0.00044,0.031577,0.002019,10.18981,0.897072,0.579098,0.090622,0.022155,0.001999,0.000981,0.000063,0,-0,-0,0,-0.019175,0.048915,0.002578,0.000031,0.003396,0.00012,NotSpot
15,9.719425,0.928958,0.186897,0.115587,0.091786,-0.283705,0.060924,9.236724,22.166567,-1.000268,0.557798,0.19513,0.07258,0.205161,0.134409,9.608659,-0.110766,0.080388,0.057313,0.002554,0.004106,-0.001549,-0.000607,0.000649,0.000737,0.135147,0.149183,0.019114,0.00508,0.039222,0.012537,10.11152,0.392095,0.502861,0.024574,0.022607,0.015373,0.000271,0.000011,-0,-0,0,0.013406,0.107577,0.012734,0.000464,0.030762,0.001969,10.181708,0.462283,0.57305,0.070189,0.022206,0.002182,0.000806,0.00008,0,-0,-0,0,-0.019218,0.047269,0.002434,0.000028,0.003316,0.000109,NotSpot
13,9.800599,0.789674,0.361125,0.101398,0.06451,-0.19463,-0.783433,4.189572,14.586657,-1.0494,0.359903,0.133962,0.09446,0.200455,0.142868,9.668331,-0.132268,0.075431,0.060854,0.000911,-0.00218,0.000064,-0.000074,0.000508,0.000091,0.135375,0.148028,0.018571,0.00517,0.03753,0.014502,10.141839,0.34124,0.473508,0.025931,0.022985,0.011876,0.000533,0.000011,0,-0,-0,0.00893,0.100262,0.011271,0.00047,0.030328,0.001952,10.175678,0.375079,0.507347,0.033839,0.022291,0.002302,0.000604,0.000097,0,-0,-0,0,-0.019385,0.045444,0.002281,0.000024,0.003236,0.000096,NotSpot
2,9.096093,0.878636,0.824561,0.284211,0.305822,0.681491,-1.06656,-12.712514,38.142391,1.418986,1.156715,0.482329,0.137487,0.219716,0.137794,9.687176,0.591083,0.081707,0.06361,0.000975,0.004287,0.001218,-0.000608,-0.00139,0.000919,0.146292,0.247197,0.047342,0.003565,0.044877,0.010901,10.1285,1.032407,0.441324,0.022155,0.018936,0.015946,-0.000451,0.000001,-0.000001,0,0,0.012726,0.136344,0.019275,0.000357,0.033413,0.002054,10.207853,1.11176,0.520678,0.079353,0.022034,0.001607,0.000828,0.000021,0.000001,0,-0,-0,-0.019599,0.051957,0.002861,0.000033,0.003552,0.00013,NotSpot
7,9.232163,0.75276,0.131297,0.073008,0.369209,-0.038059,-0.854136,7.310197,16.221064,0.811049,0.966846,0.336591,0.128381,0.213683,0.142457,9.636007,0.403844,0.094944,0.06945,0.000467,0.007045,-0.000804,-0.000611,-0.000523,0.000668,0.164862,0.20613,0.035949,0.005593,0.043169,0.011259,10.123292,0.891129,0.487285,0.022791,0.019939,0.014973,-0.000328,0.000003,-0.000001,-0,0,0.012122,0.127236,0.01702,0.000398,0.032237,0.002046,10.197527,0.965364,0.56152,0.074235,0.02205,0.001849,0.000682,0.000035,0,-0,-0,-0,-0.019519,0.050546,0.002726,0.000031,0.003471,0.000123,NotSpot
9,9.74655,0.831134,0.190859,0.180078,-0.060262,-0.299026,1.94181,3.323091,-52.274639,-0.820352,0.609,0.242739,0.065422,0.207095,0.147256,9.653006,-0.093544,0.091465,0.063912,0.00014,0.005182,-0.002988,0.000186,0.001047,-0.000761,0.155237,0.186374,0.030364,0.006235,0.041241,0.011676,10.135358,0.388808,0.482352,0.024049,0.02116,0.012384,-0.000147,0.000005,-0.000001,-0,0,0.009495,0.117999,0.014881,0.00043,0.03138,0.001993,10.189054,0.442504,0.536048,0.053696,0.022107,0.002042,0.000512,0.00005,0,-0,-0,-0,-0.019553,0.048856,0.002572,0.000029,0.003385,0.000113,NotSpot
6,9.96332,0.509044,0.371895,0.028766,-0.172283,0.091723,-0.399855,-7.706487,7.542997,-0.909705,0.191761,0.16857,0.075417,0.201656,0.151806,9.732936,-0.230384,0.076993,0.055923,0.003179,0.000122,-0.002923,0.000888,0.001277,-0.001158,0.129737,0.195366,0.031862,0.004312,0.039208,0.012765,10.163209,0.199889,0.430273,0.025806,0.021922,0.009096,0.000106,0.000005,-0.000001,-0,0,0.005212,0.108921,0.012943,0.000446,0.030865,0.001931,10.182472,0.219152,0.449536,0.019263,0.022199,0.002178,0.000326,0.000065,0,-0,-0,0,-0.019695,0.046954,0.002407,0.000026,0.003298,0.000101,NotSpot
12,9.992289,0.734547,0.440926,0.20174,-0.019817,-0.059166,-2.302504,2.421545,67.992867,-0.973733,0.429995,0.176139,0.085368,0.198868,0.158743,9.850406,-0.141883,0.071577,0.042399,0.019688,-0.004072,-0.000251,0.000489,0.000031,-0.000289,0.094288,0.201876,0.031376,0.003627,0.037321,0.014841,10.204093,0.211804,0.353687,0.027921,0.022257,0.005494,0.000445,0.000005,-0,-0,0,-0.00017,0.100384,0.011255,0.000447,0.030683,0.001915,10.177686,0.185397,0.32728,-0.026407,0.022317,0.002258,0.000124,0.00008,0,-0,-0,0,-0.019936,0.044927,0.002238,0.000022,0.003213,0.000088,NotSpot
10,8.810055,1.176941,0.449528,0.182453,0.145946,-0.149191,0.493166,10.450973,-46.910721,1.808922,1.118862,0.495863,0.171316,0.220996,0.149356,9.745526,0.935472,0.088821,0.085493,0.014247,0.00345,0.00139,-0.000872,-0.000773,0.000897,0.188562,0.27952,0.06122,0.004845,0.046765,0.010641,10.165936,1.355882,0.42041,0.021392,0.017036,0.011621,-0.000758,-0.000005,-0.000001,-0,0,0.007266,0.145684,0.021679,0.000309,0.034345,0.002056,10.216489,1.406434,0.470963,0.050552,0.021961,0.001442,0.000473,-0.000004,0.000001,0,-0,-0,-0.020046,0.053319,0.002994,0.000032,0.003626,0.000128,NotSpot
8,9.170531,0.981801,0.500294,0.290151,0.181229,-0.325042,-1.084271,1.94056,30.450691,0.771658,0.791265,0.311507,0.151108,0.214862,0.15597,9.714101,0.54357,0.108362,0.082373,0.00779,0.005503,-0.000847,-0.000115,0.000388,-0.000189,0.198525,0.245711,0.05121,0.007099,0.045125,0.011378,10.16176,0.991229,0.447659,0.022332,0.017927,0.01045,-0.00068,-0.000003,-0.000001,-0,0,0.006045,0.137381,0.019456,0.000346,0.033174,0.00206,10.205943,1.035412,0.491842,0.044183,0.021979,0.00168,0.000337,0.000005,0.000001,0,-0,-0,-0.019962,0.051919,0.002855,0.000031,0.003542,0.000123,NotSpot
12,9.681143,0.840148,0.396812,0.193392,-0.146673,0.214704,0.26495,-7.843482,13.91682,-0.636728,0.329435,0.205807,0.085435,0.2085,0.161459,9.754974,0.073832,0.099589,0.071181,0.004259,0.004445,-0.003051,0.000932,0.001118,-0.001413,0.175029,0.235895,0.047737,0.006677,0.043071,0.011967,10.172904,0.491761,0.41793,0.023949,0.018778,0.008322,-0.000538,-0.000001,-0.000001,-0,0,0.00315,0.128137,0.017147,0.000375,0.032271,0.002008,10.197054,0.515911,0.44208,0.02415,0.022038,0.001872,0.000189,0.000016,0,-0,-0,-0,-0.019978,0.050218,0.002695,0.000029,0.003451,0.000115,NotSpot
6,9.841863,0.537447,0.228824,0.018769,-0.229385,0.194468,1.278469,-3.356321,-22.981243,-0.289855,0.210547,0.166716,0.079453,0.203434,0.165568,9.859603,0.01774,0.072555,0.052874,0.000303,0.001343,-0.003668,0.001045,0.00087,-0.001152,0.125126,0.248821,0.049111,0.004176,0.040751,0.012259,10.197726,0.355864,0.338123,0.026095,0.01943,0.005674,-0.000316,-0,-0.000001,-0,0,-0.000991,0.118059,0.014846,0.000394,0.031673,0.001926,10.189877,0.348014,0.330274,-0.00785,0.022133,0.002013,0.000034,0.000028,0,-0,-0,-0,-0.020086,0.048276,0.002521,0.000027,0.003358,0.000104,NotSpot
14,10.010275,0.723274,0.367824,0.019609,0.142722,-0.262227,0.040799,7.401854,1.5611,-0.375058,0.332928,0.207467,0.111049,0.199772,0.171364,9.996007,-0.014268,0.048673,0.036854,0.031213,-0.002486,-0.002305,-0.000018,0.000131,0.000494,0.054314,0.250383,0.045878,0.00274,0.038465,0.012804,10.233309,0.223034,0.237302,0.028605,0.01993,0.002865,0.000001,0.000001,-0,0,0,-0.00581,0.107414,0.012637,0.0004,0.031389,0.001853,10.184309,0.174034,0.188302,-0.049,0.022255,0.002104,0.000128,0.000041,0,-0,-0,-0,-0.020278,0.046181,0.002341,0.000023,0.003266,0.000092,NotSpot
7,9.37777,0.734375,0.480619,0.400361,-0.291146,-0.216606,1.474762,-3.367472,-39.425037,0.654117,0.622579,0.298507,0.128576,0.213998,0.169092,9.866552,0.488782,0.107957,0.066085,0.002746,0.001646,-0.000446,0.000797,0.000856,-0.000906,0.176788,0.298174,0.068859,0.006947,0.046421,0.011501,10.211229,0.833459,0.344677,0.022197,0.015881,0.005002,-0.000968,-0.000007,-0.000002,-0,0,-0.001314,0.145147,0.021505,0.000293,0.034271,0.002013,10.21485,0.83708,0.348298,0.003621,0.021951,0.001502,0.000043,-0.000025,0.000001,0,-0,-0,-0.020491,0.052971,0.002959,0.00003,0.003603,0.000119,NotSpot
8,9.714979,0.559033,0.391961,0.197563,-0.148985,0.123986,-0.636914,-2.994188,14.378488,-0.364636,0.26637,0.221202,0.077207,0.209582,0.17403,9.927297,0.212317,0.092123,0.054193,0.001912,0.002699,-0.000692,0.001054,-0.000027,-0.000355,0.148228,0.290723,0.064789,0.006138,0.044318,0.012389,10.220841,0.505862,0.293545,0.024065,0.016137,0.003519,-0.000886,-0.000006,-0.000002,-0,0,-0.00441,0.136188,0.019138,0.000315,0.033337,0.001973,10.205501,0.490521,0.278204,-0.015341,0.022008,0.001684,0.000156,-0.00002,0.000001,0,-0,-0,-0.02048,0.05129,0.002797,0.000028,0.00351,0.000113,NotSpot
12,9.753957,0.594287,0.555798,0.381612,-0.040168,-0.129592,-0.576791,13.032559,33.922794,0.343123,0.118677,0.246243,0.081592,0.207017,0.17605,10.045454,0.291497,0.05958,0.02905,0.001109,0.002663,-0.001312,0.000207,-0.000296,0.000195,0.087521,0.29112,0.061457,0.00389,0.041854,0.012921,10.242372,0.488415,0.196918,0.026538,0.016274,0.001871,-0.000719,-0.000004,-0.000001,0,0,-0.008393,0.125886,0.016647,0.000334,0.032677,0.001893,10.197694,0.443737,0.15224,-0.044678,0.022102,0.001818,0.000264,-0.000012,0,-0,-0,-0,-0.020547,0.04935,0.002618,0.000027,0.003413,0.000104,NotSpot
10,10.100533,0.790154,0.555586,0.065747,0.127425,-0.210409,1.626821,-4.089587,-80.666603,0.168822,0.687362,0.352479,0.088512,0.204028,0.1802,10.186791,0.086259,0.043921,0.036888,0.004483,-0.000264,-0.002068,-0.000889,0.000327,0.000669,-0.002551,0.273744,0.052539,0.002586,0.039366,0.013053,10.27277,0.172237,0.085979,0.029423,0.016459,0.000247,-0.000452,-0.000002,-0.000001,0,0,-0.012718,0.114451,0.014137,0.000348,0.032315,0.001805,10.191322,0.09079,0.004531,-0.081448,0.022222,0.001908,0.000371,-0.000003,0,-0,-0,-0,-0.020685,0.047237,0.002432,0.000024,0.003316,0.000093,NotSpot
10,9.845745,0.587584,0.385503,0.085378,-0.330132,-0.09889,-0.031436,2.644706,18.747974,0.287458,0.591741,0.350912,0.104456,0.211327,0.17978,10.073216,0.227471,0.096686,0.019365,0.017911,-0.000663,0.000978,0.000778,-0.000124,-0.000697,0.095231,0.328103,0.076997,0.005716,0.046739,0.011516,10.265944,0.420199,0.192728,0.022347,0.014126,0.000379,-0.001181,-0.000009,-0.000001,-0,0,-0.0086,0.149662,0.022855,0.000247,0.035406,0.001916,10.223763,0.378018,0.150547,-0.042181,0.021975,0.001331,0.000446,-0.000056,0.000001,0,-0,-0,-0.02109,0.053642,0.003028,0.000028,0.003653,0.000113,NotSpot
15,10.014218,0.532774,0.500832,0.375988,-0.086356,-0.117535,-0.61444,1.353724,-9.646976,-0.344045,0.444928,0.314439,0.085217,0.211219,0.182048,10.145227,0.131009,0.085871,0.020551,0.003727,0.002395,0.002506,0.000151,-0.001446,0.000721,0.061592,0.311098,0.068833,0.005213,0.04472,0.01261,10.27351,0.259292,0.128283,0.024294,0.013837,0.001261,-0.001183,-0.000008,-0.000002,-0,0,-0.011718,0.141241,0.020558,0.000261,0.034471,0.001887,10.213924,0.199706,0.068697,-0.059586,0.022025,0.001494,0.000515,-0.000056,0.000001,0,-0,-0,-0.021046,0.052015,0.002868,0.000027,0.003559,0.000108,NotSpot
7,10.004056,0.861454,0.586104,0.406438,0.138007,0.263115,0.360853,-6.35841,-37.311558,0.681787,0.555907,0.353769,0.087735,0.213129,0.18041,10.257538,0.253482,0.060148,0.053588,0.004312,0.004349,0.001567,-0.000937,-0.000848,0.001176,0.002247,0.286628,0.058328,0.003712,0.042331,0.013305,10.291768,0.287712,0.03423,0.026979,0.013343,0.001833,-0.001096,-0.000006,-0.000001,0,0,-0.015469,0.131368,0.018077,0.000281,0.033788,0.001822,10.205493,0.201437,-0.052045,-0.086275,0.022111,0.001611,0.000568,-0.000054,0,0,-0,-0,-0.021068,0.050122,0.002691,0.000026,0.00346,0.000101,NotSpot
11,10.532902,0.539307,0.160957,0.077475,0.22076,-0.138282,-1.323678,1.053742,74.872406,-0.300875,1.09149,0.43991,0.083631,0.212694,0.181687,10.380252,-0.15265,0.089994,0.031606,0.023584,0.001417,-0.001241,-0.001118,0.000733,0.000413,-0.081972,0.245063,0.044519,0.00272,0.039931,0.013547,10.317618,-0.215283,-0.062634,0.030189,0.012873,0.002071,-0.0009,-0.000003,-0,0,0,-0.019387,0.120232,0.015515,0.000307,0.033387,0.001744,10.19834,-0.334561,-0.181911,-0.119278,0.022224,0.001686,0.000611,-0.00005,0,-0,-0,-0,-0.021149,0.048044,0.002504,0.000024,0.003361,0.000091,NotSpot
12,10.410015,0.540313,0.473715,0.165698,0.13207,0.203916,-0.220146,0.193519,20.758238,-0.232295,0.755049,0.335421,0.131348,0.213308,0.184914,10.345276,-0.064739,0.100476,0.073981,0.011403,0.002301,0.003853,-0.001137,-0.001428,0.000676,-0.037898,0.268271,0.055067,0.005085,0.04431,0.012611,10.32604,-0.083975,-0.019236,0.024596,0.012226,0.004968,-0.00143,-0.000007,-0.000001,-0,0,-0.017339,0.143385,0.021324,0.000217,0.035584,0.001767,10.221893,-0.188122,-0.123383,-0.104147,0.022092,0.001323,0.000881,-0.000093,0.000001,0,-0,-0,-0.02165,0.052383,0.002907,0.000025,0.003594,0.000102,NotSpot
7,10.446738,0.620399,0.365125,0.167431,0.343147,0.038846,-0.309728,-12.996338,8.183926,0.422705,0.754123,0.339967,0.127009,0.218947,0.180703,10.429408,-0.01733,0.13518,0.054796,0.005092,0.00355,0.002178,-0.001331,-0.0005,0.000863,-0.085476,0.216048,0.040248,0.004895,0.042257,0.01341,10.341239,-0.105499,-0.088169,0.027316,0.011238,0.004688,-0.001439,-0.000005,-0.000001,0,0,-0.020766,0.1345,0.01904,0.000236,0.034925,0.001718,10.212891,-0.233848,-0.216517,-0.128348,0.022163,0.001415,0.000877,-0.000097,0,0,-0,-0,-0.021625,0.050581,0.002736,0.000025,0.003497,0.000096,NotSpot
10,10.749159,0.46918,0.44745,0.006653,-0.001918,-0.19038,1.620204,2.866789,-66.96283,-0.015077,0.664019,0.276936,0.073326,0.274331,0.176412,10.509835,-0.239324,0.090579,0.051473,0.03752,-0.001855,-0.000216,0.000286,0.000492,0.000236,-0.076626,0.102476,0.008763,0.004873,0.06266,0.008737,10.386189,-0.36297,-0.123647,0.062753,0.00805,0.000711,-0.00095,-0.000006,-0.000001,-0,0,-0.055415,0.053134,0.006782,0.000158,0.047766,0.001363,9.940652,-0.808507,-0.569183,-0.445537,0.024894,0.005253,0.001011,-0.000236,-0.000001,0,0,0,-0.01863,0.015671,0.00065,0.000032,0.002499,0.000266,NotSpot
7,10.840977,0.526764,0.505409,0.380915,-0.013936,0.154767,-0.861757,-2.978233,28.40567,0.40227,0.517598,0.219549,0.088098,0.277669,0.171947,10.566979,-0.273997,0.093031,0.058167,0.047998,0.005002,-0.000075,0.000483,-0.000554,-0.000431,-0.1032,0.058012,0.005851,0.004724,0.063867,0.00848,10.401657,-0.43932,-0.165322,0.063316,0.007967,0.002417,-0.000511,-0.00001,-0.000001,-0,0,-0.057766,0.048831,0.006413,0.000186,0.047797,0.001439,9.94636,-0.894617,-0.62062,-0.455297,0.024938,0.005191,0.000982,-0.000225,-0.000001,0,0,0,-0.018765,0.016899,0.000659,0.000064,0.002504,0.000298,NotSpot
12,10.909083,0.765282,0.292897,0.047225,0.138825,0.142052,0.487685,3.677697,-4.017856,-0.425159,0.302457,0.148552,0.114377,0.272253,0.167565,10.556548,-0.352535,0.076281,0.04897,0.044124,0.011199,-0.000427,0.000187,-0.001523,-0.000997,-0.071434,0.069641,0.006854,0.003012,0.063605,0.008186,10.415762,-0.493321,-0.140786,0.062588,0.008169,0.004061,-0.000048,-0.000013,-0.000001,-0,0,-0.058481,0.04726,0.006203,0.000191,0.047273,0.001501,9.957075,-0.952008,-0.599473,-0.458687,0.024949,0.005074,0.000909,-0.000207,-0.000001,0,0,0,-0.018966,0.019802,0.000707,0.00012,0.002519,0.000365,NotSpot
9,10.518889,0.555733,0.477928,0.087566,0.030576,0.277288,0.425524,-8.322391,-2.894519,-0.009761,0.650268,0.176589,0.082788,0.260082,0.164504,10.48735,-0.03154,0.058609,0.045289,0.003726,0.013248,-0.000671,-0.000212,-0.000961,-0.000541,0.009594,0.109739,0.010084,0.002513,0.061913,0.007963,10.426418,-0.092471,-0.060931,0.060528,0.008611,0.005246,0.00038,-0.000011,-0,-0,-0,-0.057163,0.048628,0.00614,0.000174,0.046208,0.001537,9.972726,-0.546164,-0.514624,-0.453692,0.024927,0.004908,0.000794,-0.000182,-0.000001,-0,0,0,-0.019225,0.023625,0.000807,0.000181,0.002545,0.00046,NotSpot
10,10.860914,0.668072,0.338613,0.215296,0.046724,0.004707,-0.197815,2.084215,-8.707924,-0.791388,0.518125,0.193357,0.09136,0.25683,0.181256,10.448275,-0.41264,0.101758,0.063917,0.002877,-0.007641,-0.002551,0.000506,0.001293,0.000797,-0.034964,0.117004,0.014075,0.004839,0.062035,0.008081,10.380467,-0.480447,-0.067807,0.060314,0.005849,0.000946,-0.001629,-0.000002,-0,-0,0,-0.053519,0.069909,0.008399,0.000165,0.047127,0.001258,9.937732,-0.923182,-0.510543,-0.442736,0.024733,0.005358,0.000646,-0.000272,-0.000001,0,0,-0,-0.018729,0.017742,0.000714,0.000031,0.00252,0.00027,NotSpot
12,11.016492,0.573216,0.371606,0.295461,-0.086373,-0.161122,0.297028,0.446827,-11.965409,-0.649362,0.404283,0.20062,0.069657,0.268578,0.17716,10.54182,-0.474672,0.117921,0.058491,0.041647,-0.002061,-0.001873,0.000617,0.000197,-0.000413,-0.101077,0.110819,0.014854,0.005493,0.064432,0.007983,10.392361,-0.624131,-0.149459,0.062129,0.006192,0.000058,-0.001225,-0.000009,-0.000001,-0,0,-0.055879,0.063914,0.007814,0.000198,0.047672,0.001322,9.939881,-1.076611,-0.601938,-0.452479,0.024813,0.005318,0.000668,-0.000261,-0.000001,0,0,0,-0.018827,0.017567,0.0007,0.000042,0.00252,0.000281,NotSpot
6,10.800848,0.721852,0.318318,0.194773,-0.024407,0.437249,-0.808118,-2.540554,38.0205,0.845398,0.345534,0.169991,0.082377,0.273338,0.172975,10.595174,-0.205674,0.11408,0.06474,0.052801,0.008351,-0.000561,-0.000017,-0.001443,-0.000838,-0.126019,0.093681,0.014377,0.004354,0.06551,0.007853,10.405678,-0.39517,-0.189496,0.062761,0.006948,0.001498,-0.000716,-0.000015,-0.000001,-0,0,-0.057311,0.060377,0.007451,0.000234,0.047708,0.001409,9.94745,-0.853398,-0.647724,-0.458228,0.024861,0.00521,0.000652,-0.000242,-0.000001,0,0,0,-0.018999,0.019428,0.000726,0.000083,0.002531,0.00033,NotSpot
11,10.780184,0.56781,0.237465,0.081958,0.252255,0.368367,-0.566435,-6.027237,2.534049,0.412302,0.072895,0.122196,0.081311,0.270539,0.169826,10.588072,-0.192112,0.096081,0.052088,0.048122,0.018283,0.000106,-0.000941,-0.00188,-0.000002,-0.100046,0.104013,0.01404,0.003573,0.065004,0.007658,10.418042,-0.362142,-0.17003,0.062034,0.007831,0.003081,-0.000174,-0.000018,-0.000001,-0,0,-0.057284,0.059363,0.007265,0.000256,0.047199,0.001491,9.960051,-0.820133,-0.628021,-0.457992,0.024876,0.005041,0.000596,-0.000216,-0.000001,0,0,0,-0.019239,0.022695,0.000801,0.000142,0.002553,0.000412,NotSpot
11,10.703417,0.54867,0.261369,0.043585,0.127569,-0.302873,0.536897,14.002493,-35.684402,-0.243715,0.42708,0.153183,0.06809,0.261602,0.16934,10.529588,-0.173829,0.061788,0.049167,0.024362,0.021439,0.000108,-0.00096,-0.000461,0.000378,-0.036983,0.132336,0.015858,0.002548,0.062965,0.007504,10.427809,-0.275608,-0.101779,0.05992,0.008713,0.004298,0.000326,-0.000018,-0.000001,-0,0,-0.055505,0.060955,0.007251,0.000263,0.046161,0.001561,9.977592,-0.725825,-0.551996,-0.450217,0.024855,0.004815,0.000501,-0.000183,-0.000001,-0,0,0,-0.019539,0.026712,0.000937,0.000198,0.002589,0.000519,NotSpot
10,10.354222,0.340627,0.112785,0.0157,-0.151939,-0.274301,0.435703,-2.973598,15.977583,0.212142,0.665509,0.192946,0.053431,0.249287,0.171424,10.44304,0.088818,0.05698,0.009788,0.006195,0.016348,0.000449,-0.000087,0.001128,-0.000079,0.040996,0.154814,0.019093,0.001597,0.059727,0.007458,10.433214,0.078992,-0.009826,0.056552,0.009453,0.004894,0.000724,-0.000013,-0,-0,0,-0.051993,0.06523,0.007446,0.000263,0.044663,0.001629,9.999349,-0.354874,-0.443691,-0.433866,0.024796,0.004537,0.000375,-0.000145,-0.000001,-0,0,0,-0.019883,0.031052,0.001138,0.000237,0.002641,0.000641,NotSpot
